,pr_number,title,base_sha,head_sha
2897,450,Rework new issue API,1c2ee1119325e56aff63571094c3ad897d408c8c,93420cb74009febd28256484ca73241442bc1ff9
2898,409,SONAR-6680 Move computation of measure Quality Profile to Compute Engine,23254b9034fdbed29388a985cc9f501c44cb3e57,2a89df32b413a5143b80206e53a495e0ff820c5f
2899,1330,feature/jl/add_sticky_facets_to_project_search,5e3e8bd5ccf3ab8ae1fb675beb4c2f5de0ac22c5,2415c0342d0d36fd070332256c6a752d4556e6d9
2900,1341,SONAR-5430 User authentication by HTTP header,a60fc53baf7d3f6e1aee6447f881b38be5ce2f5e,0437299b4e9593501fdc34e94ccd0898704b1418
2901,1326,SONAR-8278 Support organizations in web service api/permissions/search_templates,b7129679327efeeb44f9205656b46376adfe9689,66014035095e52802c8f7519900b78a822d3c910
2902,1310,SONAR-8263 isolate organizations when removing user permissions,836937cefabadd635c559c583ef8fa779068af80,4a38c9b49f9c65a9a7abb3f8f7d27c23cf9d88f8
2903,1305,Do not throw UnsupportedOperationException when httpRequest.getSession(false) is called,50c03de3431007269b0966a8fdf1fe032c9521f6,352636843f6d7a39d42ddff8568b339329801c96
2904,1338,SONAR-8282 Fix issue message on branch coverage common rule,78d6bb26f386afcb2babc3c40f24e8e63d5229b8,263d54549782fc443c66cf2c483851906bcdb1fb
2905,1332,Re-enable upgrade tests,2415c0342d0d36fd070332256c6a752d4556e6d9,1a49feaa758a2e5bc1e0159c61bdbb88b707108b
2906,1303,SONAR-8223 Update project measures index when creating/updating a project,78e5ea11de397d85eae764924a23979cd1d3cca4,302e609f58c49db317420606691aac328fd6f469
2907,1333,SONAR-8120 Remove componentIds parameter,bf710a93db0c13d26691146297558e10299bf0b3,1609c61c56b527f9a2f73e1419aa5a57d9a6a06d
2908,1348,SONAR-8326 Drop all code related to IT/overall coverage on web side,f52dd8d40f02f8112dd9fe791681f412b200903b,c30a30bc70f6da8c05ec97f30fe40a657aa2672b
2909,1315,Added support for mariadb,836937cefabadd635c559c583ef8fa779068af80,d49f21d0da7bf18b88ca85793cf3f8db19c63de6
2910,1327,SONAR-8319 Add Quality Gate facet to WS api/components/search_projects,6287a867c44c4c915f9b10ee9a2e7529774d4ba2,f517f0c3ffe515f56c426147ac14f42897b6ccc6
2911,1347,"SONAR-8300 Create new ""Projects"" page [second iteration]",808661b7a9c38770e02d2037062ca7fede475715,dc3dd3c62c60f1fc3fd8f84e921c8decc344dff1
2912,1345,Extend the main js app,f3ce7bd1eddb781fbd6571c549a99c1d447ab913,6bb31a6b8202d33f1ee64cd9c7d828669458de46
2913,1302,Improve verification of authorization in management of permissions,50c03de3431007269b0966a8fdf1fe032c9521f6,5a0aa8d90f7d601a68364e817c01ee60036bcaf7
2914,1350,SONAR-8096 fix response leaking data from 1 org to the other,8a806eaa8871b70543c6846a1220bd63d7854495,463f2a004f54afa7a3bad73c0c3468223d22af12
2915,1343,SONAR-5430 Improve error handling,52fd4cab985dadda080eaf06b1bbb06a3ce1c132,4b54fadd1e213e0d7d6a3df086c2750c86a8edc8
2916,1321,WS api/components/search_projects return numerical facets,972fbd3a52d9dc3b267d24667c901cc8a461a678,e5285d032d730fab3d8d2da8350cb7c60e37082d
2917,1335,Fix maths in sonar.properties,1609c61c56b527f9a2f73e1419aa5a57d9a6a06d,5c2181dec210df82a197646a836face5e59bd25b
2918,1349,"SONAR-8300 Create new ""Projects"" page [third iteration]",5da7c8f3f1ffc2975e1fdeef86d414230fe490d0,72515d4c69a6e5dd15c1b50a44802cf35d5984a1
2919,1308,SONAR-8287 Add numeric metric criteria in api/components/search_projects,84fcbdd5a897a26faf0177e57f30c8f611fdd732,7b26a6ac4e8c5aa4fc263b203d0249c547f6d8ef
2920,1324,feature/jl/add_more_operators,06d4a965256c8f5e597c96d3532585697e1ba6fa,1d1e150dfa7f0b18aad76fe6616f25e53b130154
2921,1336,SONAR-8282 Clean up code related to removal of IT/overall coverage,936985bf5e2a2c14ceb68ae291995c6a5d76d2c0,92ff3f743b31c32d001da2fb7e2eb98ef112aab8
2922,1340,SONAR-8314 Some rework on generic test executions report,6735918ecedfae3ace585ff2f82067b87598f8f1,21d1e4320bb9d056b2864b068ed4c263b93b8c10
2923,1313,SONAR-8100 check user organization in api/organizations/delete,d8745146247c2ab1066edc887de2f2a68ea3f836,6b259c73dfed37119d04d4cd7d6768cd85b19c21
2924,1316,SONAR-8152 create default owner of new organization,d8745146247c2ab1066edc887de2f2a68ea3f836,47798e1aaa099d8faeef66b49d7bdb7c1c22d90a
2925,1301,Fix core.properties by removing merging conflicts,2e2d8c71b0f3f8169d22c17bc4e23c13c6046c6d,72e92cfca95f30d3c394652b79416207b112f7b9
2926,1346,SONAR-5857 It should only be possible to use rating metrics defined in core for quality gates,7a1023786ef6deacd347cdd6736d0238b2f091d0,dec56df975095989d2146079a87a051b0e6f1788
2927,1307,Support organizations in permission templates,25a69084fff50608f9996efd3ffc1245df219a84,7d9c992c390d013515af52b0ca5cae3feab8da12
2928,1320,SONAR-8100 check user organization in ws organizations delete,e49f905d8931cf5ee8c5586c8db780bf5f68c531,ff99d26ec5ba656e1963e3050806649f9e891e74
2929,1309,"SONAR-8300 Create new ""Projects"" space [first iter]",1d1e150dfa7f0b18aad76fe6616f25e53b130154,5472f8fded47a39888eb3d7570475c840f5dfe22
2930,1322,Make generic coverage a core feature,b7129679327efeeb44f9205656b46376adfe9689,aaa60620a10cc8b8d21370c555c4356f80ad0758
2931,1329,Feature/jh/scanner hardening,e393f5c67d5aa09bc1dfac8902db5302a42207c7,4f5f6fbb8ad8fea8727379901dfc21823220645f
2932,1306,"SONAR-8291 Ability to mark a web service parameter as ""internal""",25a69084fff50608f9996efd3ffc1245df219a84,765b2cbb9c32e4c8ede0380539ba8648116e3604
2933,1337,SONAR-8282 Deprecate overall/it coverage fields from file sources,59887e4c0a3fb5178dd1792f5c80ce8ae296e508,ae09c8785766d362986fb499f2ea4ae46b9a34c8
2934,1344,SONAR-5430 Load SSO settings only at startup,4b54fadd1e213e0d7d6a3df086c2750c86a8edc8,aeb728e615ba8cd6890be294028dfae22552df0f
2935,1342,feature/jl/fix_perf,aeb728e615ba8cd6890be294028dfae22552df0f,808661b7a9c38770e02d2037062ca7fede475715
2936,1334,SONAR-8283 Migrate quality gates after removall of IT/overall coverage metrics,1609c61c56b527f9a2f73e1419aa5a57d9a6a06d,331558e106bc9bda51dfa39cc9a5874aa62c236c
2937,1318,SONAR-8307 Filter by Quality Gate in WS api/components/search_projects,72dac36bcdec093ec50bc6349f33a32b2b41fbcb,09d6b71a927e6f52bcac97dbef2b319880f6be00
2938,1331,improve front end dx,301b38feda255b3059ad9647bc00c1500e0c87c2,d1d843501d34c3de930a39c3736ea736c72015e4
2939,1323,feature/jl/fix_index_project_measure_without_analysis_on_mysql,c545808bb42f366267a05efbde84b038681e369a,e49f905d8931cf5ee8c5586c8db780bf5f68c531
2940,1312,SONAR-8172 check user's organization in api/organizations/update,d8745146247c2ab1066edc887de2f2a68ea3f836,72dac36bcdec093ec50bc6349f33a32b2b41fbcb
2941,1325,"Hardening SONAR-8306, SONAR-8318 and SONAR-8176",e393f5c67d5aa09bc1dfac8902db5302a42207c7,9388dfa0d2826d4b7ddc905a46ef514a5136aa1c
2942,1311,SONAR-8227 Return only projects that user can access in api/components/search_projects,09d6b71a927e6f52bcac97dbef2b319880f6be00,972fbd3a52d9dc3b267d24667c901cc8a461a678
2943,1339,SONAR-8327 Support access input file's contents through VFS,b34dc139c9ed67103e1e1bc7d6b65da87a041dd3,0b6da814d228080096781457a6a4ba04d072c79d
2944,1319,"SONAR-8152 make current user ""owner"" in api/organizations/create",e49f905d8931cf5ee8c5586c8db780bf5f68c531,06d4a965256c8f5e597c96d3532585697e1ba6fa
2945,1314,Rename coverage common rule,7b26a6ac4e8c5aa4fc263b203d0249c547f6d8ef,8230c2a229c2ac7c59cee2ea28e56da7dd2b9f74
2946,1317,SONAR-8265 SONAR-8267 add organizations to api/permissions/search_global_permissions and api/permissions/users,4a38c9b49f9c65a9a7abb3f8f7d27c23cf9d88f8,bb405c11b35bf1bb842629daefa2a73b9ce70b5c
2947,1304,SONAR-8192 add root system administer backward compatibility,836937cefabadd635c559c583ef8fa779068af80,d8745146247c2ab1066edc887de2f2a68ea3f836
2948,1328,SONAR-8221 Fix project measures indexing on MySQL,a0cfbf2ec2c6d6313b532df054dad8feaad3442f,fa2be375fe709f6fcf037cb1dd8e2303a9a57366
2949,868,SONAR-7489 Empty branch should be considered as no branch,8d0c7141d744994e22dc958191b81f4409616624,7baab045db52d14f103bcce623caa12a6dd19101
2950,865,Fix loading of plugins by CE when running on MS Windows,0d6edb21c09e328980a272dd21a37befa49be92a,b714f74c8a6c8d466f49f0387a80b2f53eb82575
2951,861,SONAR-7307 retrieve only one row when polling queue table,7b9499e5c765523a97b6cf5d4cc157f08d449e78,467766171fcc8407d7d07edd573918d047ba2e55
2952,881,finishing SONAR-7441 and doing SONAR-7510,31c926c78d568493881d04c64c38124d1b83ffb3,5482aa0fb73622ca321461de339015e0c6a43c18
2953,859,SONAR-7425 Stop computing technical debt measures per rule,c07988f6dc6ec06d9f88c88eaa0722e2e6f3f458,9f256f139f244a23c5fe0c48f6a14a725e757335
2954,883,SONAR-7488 add post report hook,83f002f5b25f7b89fcbd6b08c6f86a1e35192659,53b695838275d30ab0da26a54bcac93b5577f3fe
2955,884,SONAR-7436 replace JMX/RMI by local HTTP,87d559b07cdc6727dafe0c9e1286b30c8e7867ea,9e42d2c21a558a9142ac6c6a58b471f6b14c3679
2956,873,System Info must not fail if the monitored process is not up,07ff1ad0ff5b2eecedf36d4f00adbc47335fa9c5,dae48ed59125403adf3119b946746c9d27d206b6
2957,864,Replace quality_profiles measure by a dedicated field in scanner report,cc9c506efd50786649658baa0d243654c59c512e,0fd2f2204c44b6b5ec82741233940b8471df06d8
2958,853,SONAR-7375 WS api/rules/search with WS client,0417484bef1e4bfefbe7dc8a7a5c9a1a105697af,d727787c5d3ce845954cfad76cc5a8009be26ef8
2959,892,SONAR-7531 Add pagination on the Code page,8f77404ca7a821d922a5b3be8197452f1e9cd953,5ee7601ffe999340ec2f977ff85cf15efb9afe80
2960,875,SONAR-7480 optimize SQL requests of QualityProfile search ws,c156d7e0089c6d54e95fb7d1a85c17d2f7470dff,0dd3ac65fe67516316d153a4ce950a74fd1aa0e0
2961,890,SONAR-5476 rule search by key is now case sensitive,e335645b879d25572ca21a6a70973d846cef01e4,7bd20ee7e1f1f3a0983283746493a3d3b8fd8d70
2962,869,SONAR-7458 Expose SQ Version in SensorContext,946a448c08ccc10ad1c0af778ae5d9f179655ef8,10955ec396a053d596a40ac3fdf7ca73dd911327
2963,880,SONAR-7498 Keep Java Keystore and certificates when sending HTTPS requests on Java 8,a9d57ad9c11567c9cb2a5759899d9fb073a72e06,602dc83dc7a83062121a79973f82dd782ae78edb
2964,863,SONAR-6717 Drop support of plugin extension issue action,467766171fcc8407d7d07edd573918d047ba2e55,9948ec7311816acb6cd22bd3767f4d4f8f404760
2965,874,Add System2.SYSTEM for better static imports,134155975af4a75e6128587c2f2ddeecd0c54e27,14ccdd425d756a6615f726dcd96c8a53cef1376f
2966,858,Update scanner report to protobuf 3,f7422cae1cda99e1b81aa92695c73ef5398bc5ce,f4354c32ebc7ac46ea261c81ed791f065e080c02
2967,872,MMF-233 Drop Manual Rules and Issues features,df83affb96f5bc14a070a9fe9f932f53ee91ff54,66e51209252064e2528825895d8f9e391332e727
2968,900,SONAR-7402 improve measures home page,378d6b7916c97849e83eb3f77d1a9a259d4b3d50,0b0280ce3558054b118bcb1c6127d0dcf29f9d87
2969,878,SONAR-7497 Fix change of behavior for coverage after move to proto3,2cf5d0f82c96846af16007233b674e0e5c638eea,946a448c08ccc10ad1c0af778ae5d9f179655ef8
2970,888,SONAR-6948 Ability for Java server extensions to call web services,f6bfd1d2f0373da2d2929d9217721a81fc3afe5d,e8a84edfb18670fc511b5634d1ecbe39ea6eee95
2971,894,SONAR-7533 Hide sonar.login property in analysis.log sent in the scan…,e9308f50e3afe4cb10405e88f1eb4114bbad344d,32d077b6a13018e30fc01b397b23f3e8e34c740a
2972,897,SONAR-7187 Fix perf issue,21ce21cce54dbeaa40ee9ff3d57d4256e9e5cc3d,4592cfa823ebd3c93055d4fd0916d031cfbd8444
2973,887,SONAR-7411 drop support for HTTPs Tomcat connector,06bc1b81d8e5b7002fdc2bfbf9fdc563fb5084b9,be5e4eb724549ef654d161fcee933dd79ec53b02
2974,854,SONAR-7487 Drop support of properties sonar.skippedModules and sonar.…,72234820b5d034cc68843a70fa4bbcfa529933d1,d8bd692a3fe6b1742252550f58e1d2ca09de139c
2975,857,SONAR-7371 Restore global settings in analysis.log,b9a0596ca43b7a80cea784ff7123fca6ba658c3c,2a6cf5cccb0fd6dd24b24538d1acde9fc7f33f2c
2976,866,Improve list and tree views on measures page,05f9e8ef050e34b9a53678f3cab0a0c4e2caca1e,ad4bfd594baf7d0267ab34612ca67904facfee02
2977,886,Feature/update bundled,b339c83c07217fea7bc5914e9a5e2849a07a01e6,87d559b07cdc6727dafe0c9e1286b30c8e7867ea
2978,877,SONAR-7478 WS api/users/identity_providers return external identity providers,10955ec396a053d596a40ac3fdf7ca73dd911327,7c1ed8d45863e2b7622927db78539fd4ce78926b
2979,891,QA unit tests on windows and QA on PR,8f77404ca7a821d922a5b3be8197452f1e9cd953,64dbc2894b0db937b835e7319d111436c448dcca
2980,870,SONAR-7441 New API annotation @ComputeEngine,d83d13f77448e4d9f3d041f32de32f4e94ad36f3,3cf7d3e72f09ec723fbd9ff9d04e42fd57d20ad7
2981,885,SONAR-7498 OkHttpClient doesn't use ssl socket factory by default,f7323ffa2b8c6da0a9d060ac2e657a04128f121a,5bf3e8320b4a341c2b47406dd1ca4772aa046b72
2982,879,SONAR-7498 Keep Java Keystore and certificates when sending HTTPS requests on Java 8,9ac2512ad01b64c6c7d2af6b4600f6ee0b3729af,4f20cd827f2f8d6c0da335e6121161c7dbd5c76a
2983,856,SONAR-7478 External identity information in users WS,57ceade526c1319333b855d08319145c3471de52,c178d6a4e7cf1d96e8e5271049c79fe40d84d443
2984,855,SONAR-7389 Support CPD exclusions in new API,6ae57e9c4eb292e071fb4c4bbedb5aca3a5bc649,26a0ddd444595027c8fdf1e143173cff69828316
2985,898,Add context when failing to map a db measure to a ws measure,d19b4f0f976a97c6428c8f5fdf7d2c383bf2e760,c32b3042bfdc8991ee42d7ae3855226018561ae8
2986,899,SONAR-7429 defaults of HTTPS proxy are values of HTTP proxy,c32b3042bfdc8991ee42d7ae3855226018561ae8,a72d2d7c7449b6e9e4d62263e5e50f50fee6bf6a
2987,867,SONAR-7436 monitor CE process,b5c2ee1492b96ae1dce6370103f42be7c2177b55,e840e426fb152fd5596c1a06d3c3260ed8d2b994
2988,893,SONAR-7540 Throwable attached to logs is lost on scanner side when us…,18ecc4bf840ef3d7b37a802a66e282b866d64626,a5338f2a09043c24f2cae4fc50ac4fc82891eaaf
2989,896,Complete sonar-ws,48a894abdc20ad8871aa870c6bf535ce0772f7b4,e7a6c8592c59697392f58d2d819611dbc9e9eb4f
2990,862,Update com.github.eirslett:frontend-maven-plugin to fix proxy issue,7b9499e5c765523a97b6cf5d4cc157f08d449e78,29e38023827e6f260e3917c1eea10d85c0d8a7b4
2991,871,Drop Action Plan,83dd467a6b49b6048b86b1eb8a9416926a1d1077,07ff1ad0ff5b2eecedf36d4f00adbc47335fa9c5
2992,852,SONAR-6941 Partition files of scanner report in different folders,b5f917337a9373d801f63910214d8ce4be53afdd,0417484bef1e4bfefbe7dc8a7a5c9a1a105697af
2993,882,Drop Issue Action API and WS,4aa44f864269fb77e1e57c54e15ba913359d383d,4aa44f864269fb77e1e57c54e15ba913359d383d
2994,851,SONAR-7459 new API org.sonar.api.Plugin,1447a88043e5280e79344b07a84e9c9994893391,973765397c4f9e19db3a24ebe9084f6f460693d3
2995,876,SONAR-7494 Reintroduce the web app context,77a92e6307eeced2a950472b082dbb4ecbc4f157,77a92e6307eeced2a950472b082dbb4ecbc4f157
2996,889,Display developer measures,006b48f55c912b1d058e4c20cdf73c5e8625dc07,9d3436c83373e930762fffefc3430c9f50b46cf2
2997,895,SONAR-7319 Load CeTaskProcessor in Server Pico Container,100bc576a29e452a0e8a766e7dabaabd49560ae8,48a894abdc20ad8871aa870c6bf535ce0772f7b4
2998,860,"SONAR-7428 Server fail to start if Views, SQALE or Report is installed",c07988f6dc6ec06d9f88c88eaa0722e2e6f3f458,a31e7780c2e983e708a155254ed18e6abaadc81e
2999,2285,Apply feedbacks,8e16a0930fa5735942e9e91b0aa35778c3ac3984,29a7914812f564a3d7b727c192ba8c01cc083603
3000,2254,upgrade prettier and remove prettier-eslint,c8797aabc9b4d705f7da59b43717e5c0fe0e80fb,01bb9b1a657d6d09a384572e2da0f2c0fef83a3a
3001,2255,SONAR-9546 Two custom graph on project activity page,f42aaaa98952fa997665dfbe29515eb993e67701,b1e1488fc69ba7935157f7572c2e74cce3dae5d1
3002,2298,"implement an easy/non check https client on demand, secure per default",c92204babaabb0d2158bfb64ad9742baeddb20c7,b799980dc49ead63749caef057b26e9840bed570
3003,2271,enable ramdisk,ec9ac9441625bdc759626d305cd1e858666fb646,38453e7e5dc30f5674c9fb3c900eff2f5ddc02c8
3004,2265,SONAR-9567 Divide by 2 the size of the Elasticsearch index for issues,4790b1d7341f20077fc0d4316d3f3732a0090066,9484b41bae8a377a0f5d1ea2418b51acb4566d20
3005,2288,update react,935ecc809124f311ecb17ee42ae82896b5028293,ad3ea1f23ebd92b26558dd6951bef55fad04acb3
3006,2291,SONAR-9607 Do not copy unchanged source files in scanner report,40a554b495caaea7d44a1b33a218578f648513b6,e587541a6ef95010a3d9373c294c495d2ba8318c
3007,2278,Incremental mode,782e68521565fbc479aa304b5957163eb344ee2a,021be7deae1b11c211a37073bcde571fe29c9a04
3008,2282,SONAR-9598 Javascript debug files .js.map must be compressed,fa6d3bdff62c8c12ea3c910b871b6eb0461752b2,d6fe72520b89861ddd2e8bac455e754d9882c0b5
3009,2294,Dm/feature/incremental2,086740f589ee313dbb563e96ca7b68c5dc5569a6,17102ccf71fc838b0d63766d85f242f1f9a6781e
3010,2253,SONAR-8798 beta upgrade to es 5,f01745f4663f2ebd4bd9e5b55e98335739a700a2,1d0aa96e5e2df3b893a6f1bffc64c429ae612372
3011,2293,Display graph on project activity page if there is 2 or more analyses,3a988bb88a5c66f651682083496159a7495e1acb,452db789b816f458c7db96d4b82a2d268a0a6434
3012,2287,Dm/feature/incremental,dc786a0e9229d95a7226b4f8b24cc322b24672a4,172c3cde6d031fa22c37bdc37e7c61991d09942c
3013,2269,Upgrade to ElasticSearch 5,c699bdd89cd60664d14d32fa098335346ea59034,a09cdc4cee70ede86dcd73700850b6a71f89bd98
3014,2284,SONAR-9575 Allow to replace ProjectRepositoriesProvider core implemen…,0c91887135841fe1a08e8a518257813a1bd760f5,c575b7415247f9bb9b3d9ec40b307c9e777b4ac7
3015,2272,enable ramdisk (#2271),ec9ac9441625bdc759626d305cd1e858666fb646,2fd59cef5375ad487814ec73a4da558628b303ff
3016,2277,MMF-990 Issues and quality gates at org level,9634c5e067c9ed98880b14a23d0cf878d9351bf9,1f16b1d485d4fd64feb641985e45b994a79ebd8d
3017,2266,fix possible dead lock on table CE_SCANNER_CONTEXT on MySQL,4790b1d7341f20077fc0d4316d3f3732a0090066,d5ed6c54471951326e987953c51f52f7e6433e37
3018,2276,SONAR-8918 Fix api/qualityprofile/search when no language available,f1d8457e3eb8d1104f63da028c7aaa8fc83a45c9,b5b1c87b3fd7d4b21cfa531534e4dc82d1d7f7cf
3019,2257,expose ratings and level components,d5b6d4102a1a1ab208d2e416d5bd0637a0e0a1bd,493ce1b24a0026490e51262a21459ce2848a5bbf
3020,2286,fix onboarding using personal organization,918c696cba5e96ffcd474a85d85d326bb9cb206b,7e1270a743230ccf8ee2dd5bee623e39ce323089
3021,2268,SONAR-9551 Persist applications with APP qualifier,46fcc425925000f46d1a088c938a6cc629b45814,27a2f98cc635999a29cacf7767414f1e53e067a4
3022,2300,Upgrade to ElasticSearch 5.5,704bad7c02b91b2706509a19742fe080580c0de2,afbf571e275ef148acedfd665ed25f1c35894640
3023,2289,App in project analyses and extensions,69e26a63243ea9e56a7e19dda9e9d20d059942a8,eb4b7beafe612c609595d8c360e4b29ed3f5d026
3024,2296,SONAR-9584 Add root project key to response of api/components/search,acdecb5ce3d6ce8aebc8685bf7bda8e7a218245c,d470396a2efa202eea3a75b39b855e8b9676d008
3025,2261,SONAR-9551 Add attribute to view to detect applications,69e26a63243ea9e56a7e19dda9e9d20d059942a8,b3639a115db50fbdc4550600de5b76a2bea97802
3026,2275,SONAR-9576 Add analysis mode in the scanner report,bd80f72bd0ccd38fec8ca716e142c99f911931da,6641b8c1450b7486aa3efd41e9162e6d3cec45f2
3027,2264,Feature/jt/compute application rating,0963fbf5cce7c7f099521f33b133748fab21ad7c,9de4f6083ce764427d37eb5fec6184cf965a0795
3028,2299,Redesign measures page,a0f2105b46566f5bea0da5915e923fc20fd31eda,0730808bb9e6f9e552adfb7d8ef11dcb93ba470d
3029,2259,SONAR-9357 support two or more providers,c7e8ffc345227eb02beb0bfa3c3e9574d86a8957,f760b6dbcb341e3586e98e78de3a9abb3a9386bf
3030,2256,Fix FP in encoding detection test,c8797aabc9b4d705f7da59b43717e5c0fe0e80fb,347cd5e1df720a15d53206d0fb221056df9fcd93
3031,2263,Do not break if navigator.language == undefined,7210cafc32b2e496c295ef37f48938fe702f97dc,6fca497f44652475e4e44b0871690262e38a9e25
3032,2267,SONAR-9531 change application space,69e26a63243ea9e56a7e19dda9e9d20d059942a8,95beac57c6fe0ed1bbaaffc26c6b01ef9a44456a
3033,2279,Feature/greg/6.5 hardening,c043d942075a8abe288d20974406afd265f4249d,2aedb9f1a1437d01f594a02dc154412078f607e5
3034,2280,Rename project activity graph Overview to Issues,2cb0710049f3cc946ba51b1ab6e797e73b1da390,2333f2706c0555b4e32252e31ddfcebe3d780bc7
3035,2274,SONAR-9565 Move quality gates link at org level,f19decd5fb320ddae038af348721ed880d008b05,677a737e626fa34276885c4f7677c8754824fa00
3036,2251,Update Jest test runner to version 20.0.4,90306cb436e4fadceda6c106adc407618674f0d0,f2d095c306de2fd91adfa4c59b043b9ff6cf8569
3037,2258,add application icon and description,d5b6d4102a1a1ab208d2e416d5bd0637a0e0a1bd,6a32eb2e762a0cc24a8f249c5ee95f4c48746c02
3038,2297,apply applications feedback,04e67f346d81865d667f52d5b490cb29d933c212,a6ee31b883a593fbf85d28be1a476c4dee0654ab
3039,2262,SONAR-9403 Fix translations and custom graphs on project dashboard,c7e8ffc345227eb02beb0bfa3c3e9574d86a8957,6639e1d68f77ca58ce2dc2a04eba24cbc07ecd74
3040,2270,SONAR-9566 Issues at org level,ec9ac9441625bdc759626d305cd1e858666fb646,6a746c3b43cfadb7c267d6c3cf5d1457a84cd808
