,from_tag,from_sha,to_sha,ahead_by,behind_by,to_tag
1361,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,700,0,5.6-RC2
1362,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,822,0,5.6-RC2
1363,5.6.7,3de1bdeb3255fedc75885313205143f28aa89e9c,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,142,5.6-RC1
1364,5.6.6,05221592672b903c703c0424dc77458e615c106d,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,132,5.6-RC1
1365,5.6.5,29a8d73d1b3fb39fd35c777bf07be40873391517,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,129,5.6-RC1
1366,5.6.4,52298794f1a34a4fd713ff8d441a0c13432e40a9,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,118,5.6-RC1
1367,5.6.3,a68d912046cfbbe3f9d1493ab53414face1adae2,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,101,5.6-RC1
1368,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,88,5.6-RC1
1369,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,63,5.6-RC1
1370,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,31,5.6-RC1
1371,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0,24,5.6-RC1
1372,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,a28bb3e5d6988747f1bcd7896be07a6afe56914f,318,0,5.6-RC1
1373,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,a28bb3e5d6988747f1bcd7896be07a6afe56914f,321,0,5.6-RC1
1374,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,a28bb3e5d6988747f1bcd7896be07a6afe56914f,385,0,5.6-RC1
1375,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,a28bb3e5d6988747f1bcd7896be07a6afe56914f,422,0,5.6-RC1
1376,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,a28bb3e5d6988747f1bcd7896be07a6afe56914f,435,0,5.6-RC1
1377,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,a28bb3e5d6988747f1bcd7896be07a6afe56914f,442,0,5.6-RC1
1378,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,a28bb3e5d6988747f1bcd7896be07a6afe56914f,517,0,5.6-RC1
1379,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,a28bb3e5d6988747f1bcd7896be07a6afe56914f,676,0,5.6-RC1
1380,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,a28bb3e5d6988747f1bcd7896be07a6afe56914f,798,0,5.6-RC1
1381,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,a28bb3e5d6988747f1bcd7896be07a6afe56914f,822,0,5.6-RC1
1382,5.6.6,05221592672b903c703c0424dc77458e615c106d,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,450,5.5
1383,5.6.5,29a8d73d1b3fb39fd35c777bf07be40873391517,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,447,5.5
1384,5.6.4,52298794f1a34a4fd713ff8d441a0c13432e40a9,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,436,5.5
1385,5.6.3,a68d912046cfbbe3f9d1493ab53414face1adae2,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,419,5.5
1386,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,406,5.5
1387,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,381,5.5
1388,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,349,5.5
1389,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,342,5.5
1390,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0,318,5.5
1391,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,3,0,5.5
1392,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,67,0,5.5
1393,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,104,0,5.5
1394,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,117,0,5.5
1395,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,124,0,5.5
1396,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,199,0,5.5
1397,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,358,0,5.5
1398,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,480,0,5.5
1399,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,504,0,5.5
1400,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,618,0,5.5
1401,5.6.5,29a8d73d1b3fb39fd35c777bf07be40873391517,23454578ad135cd6d2280d04198a4d5eacf20979,0,450,5.5-RC2
1402,5.6.4,52298794f1a34a4fd713ff8d441a0c13432e40a9,23454578ad135cd6d2280d04198a4d5eacf20979,0,439,5.5-RC2
1403,5.6.3,a68d912046cfbbe3f9d1493ab53414face1adae2,23454578ad135cd6d2280d04198a4d5eacf20979,0,422,5.5-RC2
1404,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,23454578ad135cd6d2280d04198a4d5eacf20979,0,409,5.5-RC2
1405,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,23454578ad135cd6d2280d04198a4d5eacf20979,0,384,5.5-RC2
1406,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,23454578ad135cd6d2280d04198a4d5eacf20979,0,352,5.5-RC2
1407,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,23454578ad135cd6d2280d04198a4d5eacf20979,0,345,5.5-RC2
1408,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,23454578ad135cd6d2280d04198a4d5eacf20979,0,321,5.5-RC2
1409,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,23454578ad135cd6d2280d04198a4d5eacf20979,0,3,5.5-RC2
1410,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,23454578ad135cd6d2280d04198a4d5eacf20979,64,0,5.5-RC2
1411,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,23454578ad135cd6d2280d04198a4d5eacf20979,101,0,5.5-RC2
1412,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,23454578ad135cd6d2280d04198a4d5eacf20979,114,0,5.5-RC2
1413,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,23454578ad135cd6d2280d04198a4d5eacf20979,121,0,5.5-RC2
1414,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,23454578ad135cd6d2280d04198a4d5eacf20979,196,0,5.5-RC2
1415,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,23454578ad135cd6d2280d04198a4d5eacf20979,355,0,5.5-RC2
1416,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,23454578ad135cd6d2280d04198a4d5eacf20979,477,0,5.5-RC2
1417,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,23454578ad135cd6d2280d04198a4d5eacf20979,501,0,5.5-RC2
1418,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,23454578ad135cd6d2280d04198a4d5eacf20979,615,0,5.5-RC2
1419,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,23454578ad135cd6d2280d04198a4d5eacf20979,642,0,5.5-RC2
1420,5.6.4,52298794f1a34a4fd713ff8d441a0c13432e40a9,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,503,5.5-RC1
1421,5.6.3,a68d912046cfbbe3f9d1493ab53414face1adae2,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,486,5.5-RC1
1422,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,473,5.5-RC1
1423,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,448,5.5-RC1
1424,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,416,5.5-RC1
1425,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,409,5.5-RC1
1426,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,385,5.5-RC1
1427,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,67,5.5-RC1
1428,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0,64,5.5-RC1
1429,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,4c34f8c245f13967643c7ec5cd24d0d06903c44f,37,0,5.5-RC1
1430,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,4c34f8c245f13967643c7ec5cd24d0d06903c44f,50,0,5.5-RC1
1431,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,4c34f8c245f13967643c7ec5cd24d0d06903c44f,57,0,5.5-RC1
1432,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,4c34f8c245f13967643c7ec5cd24d0d06903c44f,132,0,5.5-RC1
1433,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,4c34f8c245f13967643c7ec5cd24d0d06903c44f,291,0,5.5-RC1
1434,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,4c34f8c245f13967643c7ec5cd24d0d06903c44f,413,0,5.5-RC1
1435,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,4c34f8c245f13967643c7ec5cd24d0d06903c44f,437,0,5.5-RC1
1436,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,4c34f8c245f13967643c7ec5cd24d0d06903c44f,551,0,5.5-RC1
1437,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,4c34f8c245f13967643c7ec5cd24d0d06903c44f,578,0,5.5-RC1
1438,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,4c34f8c245f13967643c7ec5cd24d0d06903c44f,606,0,5.5-RC1
1439,5.6.3,a68d912046cfbbe3f9d1493ab53414face1adae2,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,523,5.5-M14
1440,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,510,5.5-M14
1441,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,485,5.5-M14
1442,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,453,5.5-M14
1443,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,446,5.5-M14
1444,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,422,5.5-M14
1445,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,104,5.5-M14
1446,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,101,5.5-M14
1447,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,0bac18d71ccd2504254cd82c89ea208320a5fb30,0,37,5.5-M14
1448,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,0bac18d71ccd2504254cd82c89ea208320a5fb30,13,0,5.5-M14
1449,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,0bac18d71ccd2504254cd82c89ea208320a5fb30,20,0,5.5-M14
1450,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0bac18d71ccd2504254cd82c89ea208320a5fb30,95,0,5.5-M14
1451,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,0bac18d71ccd2504254cd82c89ea208320a5fb30,254,0,5.5-M14
1452,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0bac18d71ccd2504254cd82c89ea208320a5fb30,376,0,5.5-M14
1453,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,0bac18d71ccd2504254cd82c89ea208320a5fb30,400,0,5.5-M14
1454,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,0bac18d71ccd2504254cd82c89ea208320a5fb30,514,0,5.5-M14
1455,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,0bac18d71ccd2504254cd82c89ea208320a5fb30,541,0,5.5-M14
1456,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,0bac18d71ccd2504254cd82c89ea208320a5fb30,569,0,5.5-M14
1457,5.5-M2,1792451e5e318a0cfb2e0085115d4c68f8025828,0bac18d71ccd2504254cd82c89ea208320a5fb30,575,0,5.5-M14
1458,5.6.2,9c1c190107023ffca5f67d6d0184ff5371c5347f,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,523,5.5-M13
1459,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,498,5.5-M13
1460,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,466,5.5-M13
1461,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,459,5.5-M13
1462,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,435,5.5-M13
1463,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,117,5.5-M13
1464,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,114,5.5-M13
1465,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,50,5.5-M13
1466,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,c6c159847040bd5183c9ceb1df80553c6b2f3396,0,13,5.5-M13
1467,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,c6c159847040bd5183c9ceb1df80553c6b2f3396,7,0,5.5-M13
1468,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,c6c159847040bd5183c9ceb1df80553c6b2f3396,82,0,5.5-M13
1469,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,c6c159847040bd5183c9ceb1df80553c6b2f3396,241,0,5.5-M13
1470,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,c6c159847040bd5183c9ceb1df80553c6b2f3396,363,0,5.5-M13
1471,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,c6c159847040bd5183c9ceb1df80553c6b2f3396,387,0,5.5-M13
1472,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,c6c159847040bd5183c9ceb1df80553c6b2f3396,501,0,5.5-M13
1473,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,c6c159847040bd5183c9ceb1df80553c6b2f3396,528,0,5.5-M13
1474,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,c6c159847040bd5183c9ceb1df80553c6b2f3396,556,0,5.5-M13
1475,5.5-M2,1792451e5e318a0cfb2e0085115d4c68f8025828,c6c159847040bd5183c9ceb1df80553c6b2f3396,562,0,5.5-M13
1476,5.5-M1,8909ccd99b9bc5874f24395519d66e2bcb9bdacb,c6c159847040bd5183c9ceb1df80553c6b2f3396,594,0,5.5-M13
1477,5.6.1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,4aa44f864269fb77e1e57c54e15ba913359d383d,0,505,5.5-M12
1478,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,4aa44f864269fb77e1e57c54e15ba913359d383d,0,473,5.5-M12
1479,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,4aa44f864269fb77e1e57c54e15ba913359d383d,0,466,5.5-M12
1480,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,4aa44f864269fb77e1e57c54e15ba913359d383d,0,442,5.5-M12
1481,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,4aa44f864269fb77e1e57c54e15ba913359d383d,0,124,5.5-M12
1482,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,4aa44f864269fb77e1e57c54e15ba913359d383d,0,121,5.5-M12
1483,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,4aa44f864269fb77e1e57c54e15ba913359d383d,0,57,5.5-M12
1484,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,4aa44f864269fb77e1e57c54e15ba913359d383d,0,20,5.5-M12
1485,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,4aa44f864269fb77e1e57c54e15ba913359d383d,0,7,5.5-M12
1486,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,4aa44f864269fb77e1e57c54e15ba913359d383d,75,0,5.5-M12
1487,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,4aa44f864269fb77e1e57c54e15ba913359d383d,234,0,5.5-M12
1488,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,4aa44f864269fb77e1e57c54e15ba913359d383d,356,0,5.5-M12
1489,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,4aa44f864269fb77e1e57c54e15ba913359d383d,380,0,5.5-M12
1490,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,4aa44f864269fb77e1e57c54e15ba913359d383d,494,0,5.5-M12
1491,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,4aa44f864269fb77e1e57c54e15ba913359d383d,521,0,5.5-M12
1492,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,4aa44f864269fb77e1e57c54e15ba913359d383d,549,0,5.5-M12
1493,5.5-M2,1792451e5e318a0cfb2e0085115d4c68f8025828,4aa44f864269fb77e1e57c54e15ba913359d383d,555,0,5.5-M12
1494,5.5-M1,8909ccd99b9bc5874f24395519d66e2bcb9bdacb,4aa44f864269fb77e1e57c54e15ba913359d383d,587,0,5.5-M12
1495,5.4,7b02df9be3cd9448699b5857586e1c6e2b28c007,4aa44f864269fb77e1e57c54e15ba913359d383d,601,0,5.5-M12
1496,5.6,074f3d1169f9688d15af4aff67e7e672cbeed782,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,548,5.5-M11
1497,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,541,5.5-M11
1498,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,517,5.5-M11
1499,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,199,5.5-M11
1500,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,196,5.5-M11
1501,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,132,5.5-M11
1502,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,95,5.5-M11
1503,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,82,5.5-M11
1504,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,c5be77384198f6dd7de51a6d275dd1b5ae036daa,0,75,5.5-M11
1505,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,c5be77384198f6dd7de51a6d275dd1b5ae036daa,159,0,5.5-M11
1506,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,c5be77384198f6dd7de51a6d275dd1b5ae036daa,281,0,5.5-M11
1507,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,c5be77384198f6dd7de51a6d275dd1b5ae036daa,305,0,5.5-M11
1508,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,c5be77384198f6dd7de51a6d275dd1b5ae036daa,419,0,5.5-M11
1509,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,c5be77384198f6dd7de51a6d275dd1b5ae036daa,446,0,5.5-M11
1510,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,c5be77384198f6dd7de51a6d275dd1b5ae036daa,474,0,5.5-M11
1511,5.5-M2,1792451e5e318a0cfb2e0085115d4c68f8025828,c5be77384198f6dd7de51a6d275dd1b5ae036daa,480,0,5.5-M11
1512,5.5-M1,8909ccd99b9bc5874f24395519d66e2bcb9bdacb,c5be77384198f6dd7de51a6d275dd1b5ae036daa,512,0,5.5-M11
1513,5.4,7b02df9be3cd9448699b5857586e1c6e2b28c007,c5be77384198f6dd7de51a6d275dd1b5ae036daa,526,0,5.5-M11
1514,5.4-RC4,ca9cfe39623b1ae2fdab458348f1b92838b7f151,c5be77384198f6dd7de51a6d275dd1b5ae036daa,529,0,5.5-M11
1515,5.6-RC2,ad239bd651c1ccd555c4f84111416bb0b2aefe0b,63e3178d2c454d17a7c507a0efca93770be40d41,0,700,5.5-M10
1516,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,63e3178d2c454d17a7c507a0efca93770be40d41,0,676,5.5-M10
1517,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,63e3178d2c454d17a7c507a0efca93770be40d41,0,358,5.5-M10
1518,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,63e3178d2c454d17a7c507a0efca93770be40d41,0,355,5.5-M10
1519,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,63e3178d2c454d17a7c507a0efca93770be40d41,0,291,5.5-M10
1520,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,63e3178d2c454d17a7c507a0efca93770be40d41,0,254,5.5-M10
1521,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,63e3178d2c454d17a7c507a0efca93770be40d41,0,241,5.5-M10
1522,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,63e3178d2c454d17a7c507a0efca93770be40d41,0,234,5.5-M10
1523,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,63e3178d2c454d17a7c507a0efca93770be40d41,0,159,5.5-M10
1524,5.5-M7,dd17d404a9b1440d45f12e25ad41f294b6b56a34,63e3178d2c454d17a7c507a0efca93770be40d41,122,0,5.5-M10
1525,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,63e3178d2c454d17a7c507a0efca93770be40d41,146,0,5.5-M10
1526,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,63e3178d2c454d17a7c507a0efca93770be40d41,260,0,5.5-M10
1527,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,63e3178d2c454d17a7c507a0efca93770be40d41,287,0,5.5-M10
1528,5.5-M3,c096255c9f57d03a70e02fd99ba06e9e0d737fc3,63e3178d2c454d17a7c507a0efca93770be40d41,315,0,5.5-M10
1529,5.5-M2,1792451e5e318a0cfb2e0085115d4c68f8025828,63e3178d2c454d17a7c507a0efca93770be40d41,321,0,5.5-M10
1530,5.5-M1,8909ccd99b9bc5874f24395519d66e2bcb9bdacb,63e3178d2c454d17a7c507a0efca93770be40d41,353,0,5.5-M10
1531,5.4,7b02df9be3cd9448699b5857586e1c6e2b28c007,63e3178d2c454d17a7c507a0efca93770be40d41,367,0,5.5-M10
1532,5.4-RC4,ca9cfe39623b1ae2fdab458348f1b92838b7f151,63e3178d2c454d17a7c507a0efca93770be40d41,370,0,5.5-M10
1533,5.4-RC3,19310ef05676362f6b88be6d1edc22a12af372b4,63e3178d2c454d17a7c507a0efca93770be40d41,377,0,5.5-M10
1534,5.6-RC1,a28bb3e5d6988747f1bcd7896be07a6afe56914f,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,798,5.5-M7
1535,5.5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,480,5.5-M7
1536,5.5-RC2,23454578ad135cd6d2280d04198a4d5eacf20979,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,477,5.5-M7
1537,5.5-RC1,4c34f8c245f13967643c7ec5cd24d0d06903c44f,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,413,5.5-M7
1538,5.5-M14,0bac18d71ccd2504254cd82c89ea208320a5fb30,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,376,5.5-M7
1539,5.5-M13,c6c159847040bd5183c9ceb1df80553c6b2f3396,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,363,5.5-M7
1540,5.5-M12,4aa44f864269fb77e1e57c54e15ba913359d383d,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,356,5.5-M7
1541,5.5-M11,c5be77384198f6dd7de51a6d275dd1b5ae036daa,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,281,5.5-M7
1542,5.5-M10,63e3178d2c454d17a7c507a0efca93770be40d41,dd17d404a9b1440d45f12e25ad41f294b6b56a34,0,122,5.5-M7
1543,5.5-M6,50cc345d65a5efa7321def634af7b1af130a5990,dd17d404a9b1440d45f12e25ad41f294b6b56a34,24,0,5.5-M7
1544,5.5-M5,26c5dfb16763787a4ffe2219def80ebb3b20bdfd,dd17d404a9b1440d45f12e25ad41f294b6b56a34,138,0,5.5-M7
1545,5.5-M4,b94c3c5acca681d305e4a3cd93cdfafe4ad3cfeb,dd17d404a9b1440d45f12e25ad41f294b6b56a34,165,0,5.5-M7
