tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
,,70069487,,java,ok,3,java-ant,"",false,,,,,,,,,"",,38.95
,,70069488,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70069489,,java,ok,3,java-ant,"",false,,,,,,,,,"",,382
,,70069490,,java,ok,3,java-ant,"",false,,,,,,,,,"",,244
,,70069491,,java,ok,3,java-ant,"",false,,,,,,,,,"",,306
,,70070699,,java,ok,3,java-ant,"",false,,,,,,,,,"",,601
,,70070700,,java,ok,3,java-ant,"",false,,,,,,,,,"",,36.5
,,70070701,,java,ok,3,java-ant,"",false,,,,,,,,,"",,34.48
,,70070702,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70070703,,java,ok,3,java-ant,"",false,,,,,,,,,"",,362
,,70070704,,java,ok,3,java-ant,"",false,,,,,,,,,"",,279
,,70070705,,java,ok,3,java-ant,"",false,,,,,,,,,"",,286
,,70080504,,java,ok,0,java-ant,"",false,,,,,,,,,"",,711
,,70080505,,java,ok,0,java-ant,"",false,,,,,,,,,"",,31.22
,,70080506,,java,ok,0,java-ant,"",false,,,,,,,,,"",,39.2
,,70080507,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70080508,,java,ok,0,java-ant,"",false,,,,,,,,,"",,386
,,70080509,,java,ok,0,java-ant,"",false,,,,,,,,,"",,291
,,70080510,,java,ok,0,java-ant,"",false,,,,,,,,,"",,297
,,70080514,,java,ok,3,java-ant,"",false,,,,,,,,,"",,624
,,70080516,,java,ok,3,java-ant,"",false,,,,,,,,,"",,36.76
,,70080517,,java,ok,3,java-ant,"",false,,,,,,,,,"",,34.48
,,70080518,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70080519,,java,ok,3,java-ant,"",false,,,,,,,,,"",,405
,,70080521,,java,ok,3,java-ant,"",false,,,,,,,,,"",,317
,,70080522,,java,ok,3,java-ant,"",false,,,,,,,,,"",,289
,,70085250,,java,broken,3,java-ant,"",false,,,,,,,,,"",,159
,,70085252,,java,broken,3,java-ant,"",false,,,,,,,,,"",,66
,,70085254,,java,broken,3,java-ant,"",false,,,,,,,,,"",,61
,,70085256,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70085257,,java,broken,3,java-ant,"",false,,,,,,,,,"",,88
,,70085258,,java,broken,3,java-ant,"",false,,,,,,,,,"",,110
,,70085259,,java,broken,3,java-ant,"",false,,,,,,,,,"",,71
,,70085264,,java,broken,0,java-ant,"",false,,,,,,,,,"",,169
,,70085265,,java,broken,0,java-ant,"",false,,,,,,,,,"",,62
,,70085267,,java,broken,0,java-ant,"",false,,,,,,,,,"",,56.2
,,70085270,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70085271,,java,broken,0,java-ant,"",false,,,,,,,,,"",,79
,,70085272,,java,broken,0,java-ant,"",false,,,,,,,,,"",,84
,,70085273,,java,broken,0,java-ant,"",false,,,,,,,,,"",,146
,,70090764,,java,ok,3,java-ant,"",false,,,,,,,,,"",,529
,,70090765,,java,ok,3,java-ant,"",false,,,,,,,,,"",,36.42
,,70090766,,java,ok,3,java-ant,"",false,,,,,,,,,"",,32.68
,,70090767,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70090768,,java,ok,3,java-ant,"",false,,,,,,,,,"",,375
,,70090769,,java,ok,3,java-ant,"",false,,,,,,,,,"",,300
,,70090770,,java,ok,4,java-ant,"",false,,,,,,,,,"",,273
,,70090920,,java,ok,3,java-ant,"",false,,,,,,,,,"",,582
,,70090921,,java,ok,3,java-ant,"",false,,,,,,,,,"",,41.34
,,70090922,,java,ok,3,java-ant,"",false,,,,,,,,,"",,30.4
,,70090924,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70090925,,java,ok,3,java-ant,"",false,,,,,,,,,"",,330
,,70090926,,java,ok,3,java-ant,"",false,,,,,,,,,"",,231
,,70090927,,java,ok,3,java-ant,"",false,,,,,,,,,"",,265
,,70090929,,java,ok,0,java-ant,"",false,,,,,,,,,"",,606
,,70090930,,java,ok,0,java-ant,"",false,,,,,,,,,"",,32.5
,,70090931,,java,ok,0,java-ant,"",false,,,,,,,,,"",,40.55
,,70090932,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70090933,,java,ok,0,java-ant,"",false,,,,,,,,,"",,444
,,70090934,,java,ok,0,java-ant,"",false,,,,,,,,,"",,255
,,70090935,,java,ok,0,java-ant,"",false,,,,,,,,,"",,286
,,70108309,,java,ok,0,java-ant,"",false,,,,,,,,,"",,610
,,70108310,,java,ok,0,java-ant,"",false,,,,,,,,,"",,39.53
,,70108311,,java,ok,0,java-ant,"",false,,,,,,,,,"",,37.1
,,70108312,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70108313,,java,ok,0,java-ant,"",false,,,,,,,,,"",,351
,,70108314,,java,ok,0,java-ant,"",false,,,,,,,,,"",,337
,,70108315,,java,ok,0,java-ant,"",false,,,,,,,,,"",,300
,,70136870,,java,ok,3,java-ant,"",false,,,,,,,,,"",,563
,,70136872,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",33.36000000000001,89
,,70136873,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",18.530000000000005,63
,,70136874,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70136875,,java,ok,3,java-ant,"",false,,,,,,,,,"",,376
,,70136876,,java,ok,3,java-ant,"",false,,,,,,,,,"",,270
,,70136878,,java,ok,3,java-ant,"",false,,,,,,,,,"",,309
,,70173501,,java,ok,5,java-ant,"",false,,,,,,,,,"",,668
,,70173502,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",32.59000000000001,94
,,70173503,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.209999999999994,80
,,70173504,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70173505,,java,ok,3,java-ant,"",false,,,,,,,,,"",,330
,,70173506,,java,ok,3,java-ant,"",false,,,,,,,,,"",,247
,,70173507,,java,ok,3,java-ant,"",false,,,,,,,,,"",,310
,,70181469,,java,ok,0,java-ant,"",false,,,,,,,,,"",,731
,,70181470,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",30.58,73
,,70181471,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",20.579999999999995,72
,,70181472,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70181473,,java,ok,1,java-ant,"",false,,,,,,,,,"",,377
,,70181474,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70181475,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70181477,,java,ok,3,java-ant,"",false,,,,,,,,,"",,535
,,70181478,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",23.939999999999998,62
,,70181479,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.680000000000003,64
,,70181480,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70181481,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70181482,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70181483,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70181730,,java,ok,3,java-ant,"",false,,,,,,,,,"",,609
,,70181731,,java,ok,3,java-ant,"",false,,,,,,,,,"",,44.51
,,70181732,,java,ok,3,java-ant,"",false,,,,,,,,,"",,35.9
,,70181733,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70181734,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70181735,,java,ok,3,java-ant,"",false,,,,,,,,,"",,353
,,70181736,,java,ok,3,java-ant,"",false,,,,,,,,,"",,227
,,70181737,,java,ok,3,java-ant,"",false,,,,,,,,,"",,286
,,70181768,,java,ok,3,java-ant,"",false,,,,,,,,,"",,674
,,70181769,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",29.97,77
,,70181770,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",18.539999999999992,58.1
,,70181771,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70181772,,java,ok,3,java-ant,"",false,,,,,,,,,"",,478
,,70181773,,java,ok,3,java-ant,"",false,,,,,,,,,"",,259
,,70181774,,java,ok,4,java-ant,"",false,,,,,,,,,"",,289
,,70182719,,java,ok,3,java-ant,"",false,,,,,,,,,"",,679
,,70182720,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",23.37,67
,,70182721,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",20.13,72
,,70182722,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70182723,,java,ok,3,java-ant,"",false,,,,,,,,,"",,380
,,70182724,,java,ok,3,java-ant,"",false,,,,,,,,,"",,222
,,70182725,,java,ok,3,java-ant,"",false,,,,,,,,,"",,284
,,70184458,,java,ok,3,java-ant,"",false,,,,,,,,,"",,542
,,70184459,,java,ok,3,java-ant,"",false,,,,,,,,,"",,38.59
,,70184460,,java,ok,3,java-ant,"",false,,,,,,,,,"",,40.28
,,70184461,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70184462,,java,ok,3,java-ant,"",false,,,,,,,,,"",,356
,,70184463,,java,ok,3,java-ant,"",false,,,,,,,,,"",,251
,,70184464,,java,ok,3,java-ant,"",false,,,,,,,,,"",,281
,,70190888,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70190889,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70190890,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70190891,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70190893,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70190894,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70190895,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70191099,,java,ok,3,java-ant,"",false,,,,,,,,,"",,715
,,70191100,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",28.24,68
,,70191102,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",21.809999999999995,82
,,70191103,,java,broken,3,java-ant,"",false,,,,,,,,,"",,
,,70191107,,java,ok,3,java-ant,"",false,,,,,,,,,"",,329
,,70191108,,java,ok,3,java-ant,"",false,,,,,,,,,"",,170
,,70191109,,java,ok,3,java-ant,"",false,,,,,,,,,"",,211
,,70191745,,java,ok,3,java-ant,"",false,,,,,,,,,"",,604
,,70191746,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",26.430000000000007,70
,,70191747,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",18.540000000000006,67
,,70191748,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70191749,,java,ok,3,java-ant,"",false,,,,,,,,,"",,291
,,70191750,,java,ok,3,java-ant,"",false,,,,,,,,,"",,181
,,70191751,,java,ok,3,java-ant,"",false,,,,,,,,,"",,194
,,70198639,,java,ok,3,java-ant,"",false,,,,,,,,,"",,653
,,70198640,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",34.150000000000006,80
,,70198641,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",19.049999999999997,69
,,70198642,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70198645,,java,ok,3,java-ant,"",false,,,,,,,,,"",,270
,,70198646,,java,ok,4,java-ant,"",false,,,,,,,,,"",,193
,,70198647,,java,ok,3,java-ant,"",false,,,,,,,,,"",,206
,,70199866,,java,broken,3,java-ant,"",false,,,,,,,,,"",,143
,,70199867,,java,ok,3,java-ant,"",false,,,,,,,,,"",,30.02
,,70199868,,java,ok,3,java-ant,"",false,,,,,,,,,"",,39.71
,,70199869,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70199870,,java,broken,3,java-ant,"",false,,,,,,,,,"",,883
,,70199871,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70199873,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70200219,,java,broken,3,java-ant,"",false,,,,,,,,,"",,123
,,70200220,,java,ok,3,java-ant,"",false,,,,,,,,,"",,40.09
,,70200221,,java,ok,3,java-ant,"",false,,,,,,,,,"",,50.66
,,70200222,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70200223,,java,broken,3,java-ant,"",false,,,,,,,,,"",,875
,,70200224,,java,broken,3,java-ant,"",false,,,,,,,,,"",,518
,,70200225,,java,broken,3,java-ant,"",false,,,,,,,,,"",,551
,,70213116,,java,broken,5,java-ant,"",false,,,,,,,,,"",,1142
,,70213117,,java,ok,3,java-ant,"",false,,,,,,,,,"",,34.3
,,70213118,,java,ok,5,java-ant,"",false,,,,,,,,,"",,41.7
,,70213119,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70213121,,java,broken,3,java-ant,"",false,,,,,,,,,"",,944
,,70213122,,java,broken,3,java-ant,"",false,,,,,,,,,"",,623
,,70213123,,java,broken,3,java-ant,"",false,,,,,,,,,"",,624
,,70216776,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70216777,,java,ok,3,java-ant,"",false,,,,,,,,,"",,40.3
,,70216778,,java,ok,3,java-ant,"",false,,,,,,,,,"",,41.74
,,70216779,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70216780,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70216781,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70216782,,java,cancelled,3,java-ant,"",false,,,,,,,,,"",,
,,70217665,,java,ok,3,java-ant,"",false,,,,,,,,,"",,534
,,70217666,,java,ok,3,java-ant,"",false,,,,,,,,,"",,34.4
,,70217667,,java,ok,4,java-ant,"",false,,,,,,,,,"",,47.82
,,70217668,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70217669,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70217670,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70217671,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,70218677,,java,ok,3,java-ant,"",false,,,,,,,,,"",,631
,,70218679,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",31.29000000000001,79
,,70218681,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.979999999999997,63
,,70218683,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70218684,,java,ok,3,java-ant,"",false,,,,,,,,,"",,298
,,70218685,,java,ok,3,java-ant,"",false,,,,,,,,,"",,197
,,70218686,,java,ok,3,java-ant,"",false,,,,,,,,,"",,277
,,70224511,,java,ok,0,java-ant,"",false,,,,,,,,,"",,714
,,70224512,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",33.09,88
,,70224513,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",24.470000000000002,75
,,70224514,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70224515,,java,ok,0,java-ant,"",false,,,,,,,,,"",,298
,,70224516,,java,ok,0,java-ant,"",false,,,,,,,,,"",,211
,,70224517,,java,ok,0,java-ant,"",false,,,,,,,,,"",,202
,,70225869,,java,ok,4,java-ant,"",false,,,,,,,,,"",,625
,,70225870,,java,ok,4,java-maven,junit,true,false,394,0,394,5,,,,"",28.759999999999998,68
,,70225872,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",20.229999999999997,70
,,70225873,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,70225874,,java,ok,4,java-ant,"",false,,,,,,,,,"",,366
,,70225875,,java,ok,4,java-ant,"",false,,,,,,,,,"",,215
,,70225876,,java,ok,4,java-ant,"",false,,,,,,,,,"",,242
,,70228992,,java,ok,4,java-ant,"",false,,,,,,,,,"",,559
,,70228993,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",26.26,53.61
,,70228994,,java,ok,4,java-maven,junit,true,false,394,0,394,5,,,,"",17.579999999999995,48.95
,,70228995,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,70228996,,java,ok,4,java-ant,"",false,,,,,,,,,"",,215
,,70228997,,java,ok,3,java-ant,"",false,,,,,,,,,"",,128
,,70228998,,java,ok,3,java-ant,"",false,,,,,,,,,"",,188
,,70240272,,java,ok,0,java-ant,"",false,,,,,,,,,"",,550
,,70240273,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",26.490000000000002,57.69
,,70240274,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",19.11000000000001,48.58
,,70240275,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70240276,,java,ok,0,java-ant,"",false,,,,,,,,,"",,223
,,70240279,,java,ok,0,java-ant,"",false,,,,,,,,,"",,137
,,70240280,,java,ok,0,java-ant,"",false,,,,,,,,,"",,160
,,70240298,,java,ok,3,java-ant,"",false,,,,,,,,,"",,788
,,70240299,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",24.840000000000003,73
,,70240300,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",23.520000000000007,75
,,70240301,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70240302,,java,ok,3,java-ant,"",false,,,,,,,,,"",,346
,,70240303,,java,ok,3,java-ant,"",false,,,,,,,,,"",,184
,,70240304,,java,ok,3,java-ant,"",false,,,,,,,,,"",,228
,,70248245,,java,ok,3,java-ant,"",false,,,,,,,,,"",,546
,,70248246,,java,ok,11,java-maven,junit,true,false,394,0,394,5,,,,"",27.020000000000003,81
,,70248247,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",18.740000000000002,71
,,70248248,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70248249,,java,ok,3,java-ant,"",false,,,,,,,,,"",,277
,,70248250,,java,ok,3,java-ant,"",false,,,,,,,,,"",,190
,,70248251,,java,ok,3,java-ant,"",false,,,,,,,,,"",,228
,,70250618,,java,broken,3,java-ant,"",false,,,,,,,,,"",,95
,,70250620,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",22.490000000000006,47.02
,,70250621,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",13.859999999999998,39.14
,,70250624,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,70250626,,java,ok,3,java-ant,"",false,,,,,,,,,"",,194
,,70250628,,java,ok,4,java-ant,"",false,,,,,,,,,"",,130
,,70250630,,java,ok,3,java-ant,"",false,,,,,,,,,"",,157
,,70255157,,java,ok,3,java-ant,"",false,,,,,,,,,"",,595
,,70255158,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",30.28,78
,,70255159,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",22.249999999999996,57.86
,,70255160,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70255161,,java,ok,3,java-ant,"",false,,,,,,,,,"",,277
,,70255162,,java,ok,3,java-ant,"",false,,,,,,,,,"",,195
,,70255163,,java,ok,3,java-ant,"",false,,,,,,,,,"",,196
,,70256462,,java,ok,3,java-ant,"",false,,,,,,,,,"",,578
,,70256464,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",23.13,61
,,70256466,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",24.660000000000004,83
,,70256467,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70256470,,java,ok,3,java-ant,"",false,,,,,,,,,"",,241
,,70256471,,java,ok,3,java-ant,"",false,,,,,,,,,"",,156
,,70256472,,java,ok,3,java-ant,"",false,,,,,,,,,"",,221
,,70256489,,java,ok,0,java-ant,"",false,,,,,,,,,"",,503
,,70256490,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",25.019999999999996,55.15
,,70256491,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",16.37,41.18
,,70256492,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70256493,,java,ok,0,java-ant,"",false,,,,,,,,,"",,225
,,70256494,,java,ok,0,java-ant,"",false,,,,,,,,,"",,111
,,70256495,,java,ok,0,java-ant,"",false,,,,,,,,,"",,150
,,70256503,,java,ok,3,java-ant,"",false,,,,,,,,,"",,583
,,70256504,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",31.28,72
,,70256505,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.83,70
,,70256506,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70256507,,java,ok,3,java-ant,"",false,,,,,,,,,"",,295
,,70256508,,java,ok,3,java-ant,"",false,,,,,,,,,"",,165
,,70256509,,java,ok,3,java-ant,"",false,,,,,,,,,"",,224
,,70371607,,java,ok,3,java-ant,"",false,,,,,,,,,"",,588
,,70371608,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",29.77000000000001,78
,,70371609,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.830000000000002,62
,,70371610,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70371611,,java,broken,3,java-ant,"",false,,,,,,,,,"",,311
,,70371612,,java,ok,3,java-ant,"",false,,,,,,,,,"",,188
,,70371613,,java,ok,3,java-ant,"",false,,,,,,,,,"",,213
,,70372495,,java,ok,4,java-ant,"",false,,,,,,,,,"",,615
,,70372496,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",22.84,47.97
,,70372497,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",19.259999999999994,52.53
,,70372498,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70372499,,java,ok,3,java-ant,"",false,,,,,,,,,"",,209
,,70372500,,java,ok,4,java-ant,"",false,,,,,,,,,"",,151
,,70372501,,java,ok,4,java-ant,"",false,,,,,,,,,"",,142
,,70372837,,java,ok,0,java-ant,"",false,,,,,,,,,"",,524
,,70372838,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",28.549999999999994,59.31
,,70372839,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",18.5,43.47
,,70372840,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70372841,,java,ok,0,java-ant,"",false,,,,,,,,,"",,230
,,70372842,,java,ok,0,java-ant,"",false,,,,,,,,,"",,114
,,70372843,,java,ok,0,java-ant,"",false,,,,,,,,,"",,153
,,70372945,,java,ok,4,java-ant,"",false,,,,,,,,,"",,592
,,70372946,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70372947,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,70372948,,java,unknown,5,java-ant,"",false,,,,,,,,,"",,
,,70372949,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,70372950,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70372951,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,70373274,,java,ok,0,java-ant,"",false,,,,,,,,,"",,567
,,70373275,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",27.27,60
,,70373276,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",20.900000000000006,48.71
,,70373277,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70373278,,java,ok,0,java-ant,"",false,,,,,,,,,"",,208
,,70373279,,java,ok,0,java-ant,"",false,,,,,,,,,"",,109
,,70373280,,java,ok,0,java-ant,"",false,,,,,,,,,"",,165
,,70373402,,java,ok,0,java-ant,"",false,,,,,,,,,"",,548
,,70373403,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",28.929999999999996,55.75
,,70373404,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",17.82999999999999,47.04
,,70373405,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70373406,,java,ok,0,java-ant,"",false,,,,,,,,,"",,216
,,70373407,,java,ok,0,java-ant,"",false,,,,,,,,,"",,114
,,70373408,,java,ok,0,java-ant,"",false,,,,,,,,,"",,163
,,70373410,,java,ok,4,java-ant,"",false,,,,,,,,,"",,539
,,70373411,,java,ok,4,java-maven,junit,true,false,394,0,394,5,,,,"",30.450000000000003,62
,,70373412,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",19.480000000000004,49.56
,,70373413,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,70373414,,java,ok,4,java-ant,"",false,,,,,,,,,"",,202
,,70373415,,java,ok,3,java-ant,"",false,,,,,,,,,"",,124
,,70373416,,java,ok,3,java-ant,"",false,,,,,,,,,"",,142
,,70374080,,java,ok,4,java-ant,"",false,,,,,,,,,"",,805
,,70374081,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",27.76000000000001,58.86
,,70374082,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",17.79,47.86
,,70374083,,java,ok,5,java-ant,"",false,,,,,,,,,"",,
,,70374084,,java,ok,4,java-ant,"",false,,,,,,,,,"",,204
,,70374086,,java,ok,4,java-ant,"",false,,,,,,,,,"",,106
,,70374087,,java,ok,3,java-ant,"",false,,,,,,,,,"",,163
,,70374095,,java,ok,0,java-ant,"",false,,,,,,,,,"",,500
,,70374098,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",34.389999999999986,72
,,70374100,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",18.62,45.62
,,70374101,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70374102,,java,ok,0,java-ant,"",false,,,,,,,,,"",,252
,,70374103,,java,ok,0,java-ant,"",false,,,,,,,,,"",,116
,,70374104,,java,ok,0,java-ant,"",false,,,,,,,,,"",,164
,,70374368,,java,ok,0,java-ant,"",false,,,,,,,,,"",,519
,,70374369,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",31.709999999999997,74
,,70374370,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",21.629999999999995,52.45
,,70374371,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,70374372,,java,broken,0,java-ant,"",false,,,,,,,,,"",,184
,,70374373,,java,ok,0,java-ant,"",false,,,,,,,,,"",,156
,,70374374,,java,ok,0,java-ant,"",false,,,,,,,,,"",,189
,,70374378,,java,ok,4,java-ant,"",false,,,,,,,,,"",,498
,,70374379,,java,ok,4,java-maven,junit,true,false,394,0,394,5,,,,"",32.459999999999994,68
,,70374380,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",16.999999999999996,50.82
,,70374381,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70374382,,java,ok,3,java-ant,"",false,,,,,,,,,"",,178
,,70374383,,java,ok,3,java-ant,"",false,,,,,,,,,"",,108
,,70374384,,java,ok,4,java-ant,"",false,,,,,,,,,"",,160
,,70379880,,java,ok,4,java-ant,"",false,,,,,,,,,"",,539
,,70379881,,java,ok,5,java-maven,junit,true,false,394,0,394,5,,,,"",25.61,50.06
,,70379882,,java,ok,3,java-maven,junit,true,false,394,0,394,5,,,,"",29.429999999999996,54.12
,,70379883,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,70379884,,java,ok,4,java-ant,"",false,,,,,,,,,"",,222
,,70379885,,java,ok,3,java-ant,"",false,,,,,,,,,"",,127
,,70379886,,java,ok,4,java-ant,"",false,,,,,,,,,"",,175
,,70379891,,java,ok,0,java-ant,"",false,,,,,,,,,"",,554
,,70379892,,java,ok,0,java-maven,junit,true,false,394,0,394,5,,,,"",26.580000000000005,55.77
