,from_tag,to_tag,ahead_by,behind_by,from_sha,to_sha
1119,6.7,6.7.7,145,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,4aa6d928f960303eb990d50c275513a517c85e69
1120,7.6,6.7.7,105,2455,c2edd480f08c8a692757df5ce6c89cddb566b666,4aa6d928f960303eb990d50c275513a517c85e69
1121,6.7.2,6.7.7,90,0,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,4aa6d928f960303eb990d50c275513a517c85e69
1122,8.3.0.34182,6.7.7,105,4392,9c58e36328ae79ad3c36c13aa253879351ce3613,4aa6d928f960303eb990d50c275513a517c85e69
1123,7.2,6.7.7,105,1226,d7828ea4d821aaceedd431004c83a196cea8b38a,4aa6d928f960303eb990d50c275513a517c85e69
1124,6.1.1,6.7.7,4747,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,4aa6d928f960303eb990d50c275513a517c85e69
1125,6.3,6.7.7,3040,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,4aa6d928f960303eb990d50c275513a517c85e69
1126,6.3.2,6.7.7,3022,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,4aa6d928f960303eb990d50c275513a517c85e69
1127,5.6.5,6.7.7,5767,15,29a8d73d1b3fb39fd35c777bf07be40873391517,4aa6d928f960303eb990d50c275513a517c85e69
1128,6.0,6.7.7,5343,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,4aa6d928f960303eb990d50c275513a517c85e69
1129,8.0,6.7.7,105,3755,87ca68d63f4afd37d74b2f454430dfde9e862c6a,4aa6d928f960303eb990d50c275513a517c85e69
1130,7.8,6.7.7,105,3200,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,4aa6d928f960303eb990d50c275513a517c85e69
1131,6.7.6,6.7.7,12,0,302f75de1ec5df6e983970f3c76b86ee02b1cd26,4aa6d928f960303eb990d50c275513a517c85e69
1132,7.9.4,6.7.7,105,3402,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,4aa6d928f960303eb990d50c275513a517c85e69
1133,8.1.0.31237,6.7.7,105,3951,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,4aa6d928f960303eb990d50c275513a517c85e69
1134,6.3.1,6.7.7,3029,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,4aa6d928f960303eb990d50c275513a517c85e69
1135,8.3.1.34397,6.7.7,105,4395,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,4aa6d928f960303eb990d50c275513a517c85e69
1136,6.2,6.7.7,4055,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,4aa6d928f960303eb990d50c275513a517c85e69
1137,6.6,6.7.7,518,0,353296630a2d150f48c76183e82188dfcaa42df0,4aa6d928f960303eb990d50c275513a517c85e69
1138,6.5,6.7.7,1573,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,4aa6d928f960303eb990d50c275513a517c85e69
1139,5.6.7,6.7.7,5767,28,3de1bdeb3255fedc75885313205143f28aa89e9c,4aa6d928f960303eb990d50c275513a517c85e69
1140,7.9.3,6.7.7,105,3388,898a79cc7df01a9603c17f92b93e46ec62bc77d2,4aa6d928f960303eb990d50c275513a517c85e69
1141,6.7.3,6.7.7,75,0,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,4aa6d928f960303eb990d50c275513a517c85e69
1142,7.1,6.7.7,105,726,ecdde3879059a41f229782061bdad49677dd63f8,4aa6d928f960303eb990d50c275513a517c85e69
1143,8.2.0.32929,6.7.7,105,4212,749367809478e5b7f60c6ef952436db9789b5882,4aa6d928f960303eb990d50c275513a517c85e69
1144,6.7.1,6.7.7,120,0,426519346f51f7b980a76f9050f983110550509d,4aa6d928f960303eb990d50c275513a517c85e69
1145,6.1,6.7.7,4751,0,442f1a11b2365618f58f3f456a756995a6318225,4aa6d928f960303eb990d50c275513a517c85e69
1146,7.5,6.7.7,105,2212,cb851ba202973bd468e070572c1e3b0b0437d2f4,4aa6d928f960303eb990d50c275513a517c85e69
1147,6.7.4,6.7.7,55,0,b62b59da1adf991c41ed0730684f813d4116f6cc,4aa6d928f960303eb990d50c275513a517c85e69
1148,7.9.2,6.7.7,105,3377,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,4aa6d928f960303eb990d50c275513a517c85e69
1149,6.4,6.7.7,1986,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,4aa6d928f960303eb990d50c275513a517c85e69
1150,7.9,6.7.7,105,3341,6502ec4ffee7e5a57498baaf330b80eb490d01c2,4aa6d928f960303eb990d50c275513a517c85e69
1151,6.7.5,6.7.7,28,0,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,4aa6d928f960303eb990d50c275513a517c85e69
1152,7.7,6.7.7,105,2691,69bc562d207053ef21afd12c8bc9c5217b50227a,4aa6d928f960303eb990d50c275513a517c85e69
1153,5.6.6,6.7.7,5767,18,05221592672b903c703c0424dc77458e615c106d,4aa6d928f960303eb990d50c275513a517c85e69
1154,7.3,6.7.7,105,1454,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,4aa6d928f960303eb990d50c275513a517c85e69
1155,7.9.1,7.0,0,2947,6818fad17ba67e97d395a8488d5412e00892d5e1,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1156,6.7.5,7.0,415,81,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1157,7.6,7.0,0,2044,c2edd480f08c8a692757df5ce6c89cddb566b666,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1158,6.7,7.0,451,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1159,7.9.3,7.0,0,2977,898a79cc7df01a9603c17f92b93e46ec62bc77d2,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1160,6.3.1,7.0,3335,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1161,6.7.1,7.0,426,0,426519346f51f7b980a76f9050f983110550509d,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1162,5.6.7,7.0,6073,28,3de1bdeb3255fedc75885313205143f28aa89e9c,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1163,6.5,7.0,1879,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1164,6.4,7.0,2292,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1165,7.1,7.0,0,315,ecdde3879059a41f229782061bdad49677dd63f8,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1166,6.7.7,7.0,415,109,4aa6d928f960303eb990d50c275513a517c85e69,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1167,6.1,7.0,5057,0,442f1a11b2365618f58f3f456a756995a6318225,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1168,6.6,7.0,824,0,353296630a2d150f48c76183e82188dfcaa42df0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1169,8.2.0.32929,7.0,0,3801,749367809478e5b7f60c6ef952436db9789b5882,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1170,5.6.6,7.0,6073,18,05221592672b903c703c0424dc77458e615c106d,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1171,8.3.1.34397,7.0,0,3984,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1172,6.7.6,7.0,415,97,302f75de1ec5df6e983970f3c76b86ee02b1cd26,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1173,7.3,7.0,0,1043,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1174,8.3.0.34182,7.0,0,3981,9c58e36328ae79ad3c36c13aa253879351ce3613,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1175,6.7.3,7.0,415,34,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1176,6.7.4,7.0,415,54,b62b59da1adf991c41ed0730684f813d4116f6cc,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1177,6.3,7.0,3346,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1178,7.4,7.0,0,1144,86937350807da2beb38dcd4216eafea0009fb99f,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1179,7.9.4,7.0,0,2991,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1180,7.9,7.0,0,2930,6502ec4ffee7e5a57498baaf330b80eb490d01c2,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1181,7.2,7.0,0,815,d7828ea4d821aaceedd431004c83a196cea8b38a,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1182,6.1.1,7.0,5053,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1183,6.7.2,7.0,415,19,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1184,8.1.0.31237,7.0,0,3540,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1185,6.0,7.0,5649,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1186,7.7,7.0,0,2280,69bc562d207053ef21afd12c8bc9c5217b50227a,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1187,7.5,7.0,0,1801,cb851ba202973bd468e070572c1e3b0b0437d2f4,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1188,6.2,7.0,4361,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1189,7.8,7.0,0,2789,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1190,7.9.2,7.0,0,2966,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1191,8.0,7.0,0,3344,87ca68d63f4afd37d74b2f454430dfde9e862c6a,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1192,8.4.0.35506,7.0,0,4222,74b4533439f380827d68e8c01667eeaecad89fc7,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1193,6.3.2,7.0,3328,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb
1194,6.3,7.1,3661,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,ecdde3879059a41f229782061bdad49677dd63f8
1195,7.2,7.1,0,500,d7828ea4d821aaceedd431004c83a196cea8b38a,ecdde3879059a41f229782061bdad49677dd63f8
1196,7.9,7.1,0,2615,6502ec4ffee7e5a57498baaf330b80eb490d01c2,ecdde3879059a41f229782061bdad49677dd63f8
1197,7.0,7.1,315,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,ecdde3879059a41f229782061bdad49677dd63f8
1198,8.4.0.35506,7.1,0,3907,74b4533439f380827d68e8c01667eeaecad89fc7,ecdde3879059a41f229782061bdad49677dd63f8
1199,7.8,7.1,0,2474,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,ecdde3879059a41f229782061bdad49677dd63f8
1200,6.7.5,7.1,726,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,ecdde3879059a41f229782061bdad49677dd63f8
1201,6.3.2,7.1,3643,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,ecdde3879059a41f229782061bdad49677dd63f8
1202,6.6,7.1,1139,0,353296630a2d150f48c76183e82188dfcaa42df0,ecdde3879059a41f229782061bdad49677dd63f8
1203,6.1.1,7.1,5368,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,ecdde3879059a41f229782061bdad49677dd63f8
1204,8.3.0.34182,7.1,0,3666,9c58e36328ae79ad3c36c13aa253879351ce3613,ecdde3879059a41f229782061bdad49677dd63f8
1205,6.7,7.1,766,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,ecdde3879059a41f229782061bdad49677dd63f8
1206,7.4,7.1,0,829,86937350807da2beb38dcd4216eafea0009fb99f,ecdde3879059a41f229782061bdad49677dd63f8
1207,7.9.4,7.1,0,2676,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,ecdde3879059a41f229782061bdad49677dd63f8
1208,6.3.1,7.1,3650,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,ecdde3879059a41f229782061bdad49677dd63f8
1209,8.4.1.35646,7.1,0,3913,a0d372f704998d38856c26e28662fd7de062f873,ecdde3879059a41f229782061bdad49677dd63f8
1210,6.5,7.1,2194,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,ecdde3879059a41f229782061bdad49677dd63f8
1211,6.7.6,7.1,726,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,ecdde3879059a41f229782061bdad49677dd63f8
1212,5.6.7,7.1,6388,28,3de1bdeb3255fedc75885313205143f28aa89e9c,ecdde3879059a41f229782061bdad49677dd63f8
1213,6.7.1,7.1,741,0,426519346f51f7b980a76f9050f983110550509d,ecdde3879059a41f229782061bdad49677dd63f8
1214,8.2.0.32929,7.1,0,3486,749367809478e5b7f60c6ef952436db9789b5882,ecdde3879059a41f229782061bdad49677dd63f8
1215,7.9.1,7.1,0,2632,6818fad17ba67e97d395a8488d5412e00892d5e1,ecdde3879059a41f229782061bdad49677dd63f8
1216,7.9.3,7.1,0,2662,898a79cc7df01a9603c17f92b93e46ec62bc77d2,ecdde3879059a41f229782061bdad49677dd63f8
1217,6.0,7.1,5964,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,ecdde3879059a41f229782061bdad49677dd63f8
1218,8.3.1.34397,7.1,0,3669,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,ecdde3879059a41f229782061bdad49677dd63f8
1219,6.7.4,7.1,726,50,b62b59da1adf991c41ed0730684f813d4116f6cc,ecdde3879059a41f229782061bdad49677dd63f8
1220,6.2,7.1,4676,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,ecdde3879059a41f229782061bdad49677dd63f8
1221,7.6,7.1,0,1729,c2edd480f08c8a692757df5ce6c89cddb566b666,ecdde3879059a41f229782061bdad49677dd63f8
1222,7.9.2,7.1,0,2651,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,ecdde3879059a41f229782061bdad49677dd63f8
1223,6.4,7.1,2607,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,ecdde3879059a41f229782061bdad49677dd63f8
1224,8.0,7.1,0,3029,87ca68d63f4afd37d74b2f454430dfde9e862c6a,ecdde3879059a41f229782061bdad49677dd63f8
1225,8.1.0.31237,7.1,0,3225,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,ecdde3879059a41f229782061bdad49677dd63f8
1226,6.7.7,7.1,726,105,4aa6d928f960303eb990d50c275513a517c85e69,ecdde3879059a41f229782061bdad49677dd63f8
1227,7.7,7.1,0,1965,69bc562d207053ef21afd12c8bc9c5217b50227a,ecdde3879059a41f229782061bdad49677dd63f8
1228,6.7.3,7.1,726,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,ecdde3879059a41f229782061bdad49677dd63f8
1229,6.7.2,7.1,726,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,ecdde3879059a41f229782061bdad49677dd63f8
1230,6.1,7.1,5372,0,442f1a11b2365618f58f3f456a756995a6318225,ecdde3879059a41f229782061bdad49677dd63f8
1231,7.3,7.1,0,728,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,ecdde3879059a41f229782061bdad49677dd63f8
1232,7.5,7.1,0,1486,cb851ba202973bd468e070572c1e3b0b0437d2f4,ecdde3879059a41f229782061bdad49677dd63f8
1233,7.5,7.2,0,986,cb851ba202973bd468e070572c1e3b0b0437d2f4,d7828ea4d821aaceedd431004c83a196cea8b38a
1234,7.4,7.2,0,329,86937350807da2beb38dcd4216eafea0009fb99f,d7828ea4d821aaceedd431004c83a196cea8b38a
1235,6.5,7.2,2694,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,d7828ea4d821aaceedd431004c83a196cea8b38a
1236,6.7.2,7.2,1226,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,d7828ea4d821aaceedd431004c83a196cea8b38a
1237,7.8,7.2,0,1974,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,d7828ea4d821aaceedd431004c83a196cea8b38a
1238,7.9.2,7.2,0,2151,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,d7828ea4d821aaceedd431004c83a196cea8b38a
1239,8.3.0.34182,7.2,0,3166,9c58e36328ae79ad3c36c13aa253879351ce3613,d7828ea4d821aaceedd431004c83a196cea8b38a
1240,7.3,7.2,0,228,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,d7828ea4d821aaceedd431004c83a196cea8b38a
1241,6.3.2,7.2,4143,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,d7828ea4d821aaceedd431004c83a196cea8b38a
1242,8.3.1.34397,7.2,0,3169,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,d7828ea4d821aaceedd431004c83a196cea8b38a
1243,7.9.1,7.2,0,2132,6818fad17ba67e97d395a8488d5412e00892d5e1,d7828ea4d821aaceedd431004c83a196cea8b38a
1244,7.0,7.2,815,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,d7828ea4d821aaceedd431004c83a196cea8b38a
1245,6.2,7.2,5176,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,d7828ea4d821aaceedd431004c83a196cea8b38a
1246,8.4.0.35506,7.2,0,3407,74b4533439f380827d68e8c01667eeaecad89fc7,d7828ea4d821aaceedd431004c83a196cea8b38a
1247,6.0,7.2,6464,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,d7828ea4d821aaceedd431004c83a196cea8b38a
1248,6.1,7.2,5872,0,442f1a11b2365618f58f3f456a756995a6318225,d7828ea4d821aaceedd431004c83a196cea8b38a
1249,6.7.1,7.2,1241,0,426519346f51f7b980a76f9050f983110550509d,d7828ea4d821aaceedd431004c83a196cea8b38a
1250,7.1,7.2,500,0,ecdde3879059a41f229782061bdad49677dd63f8,d7828ea4d821aaceedd431004c83a196cea8b38a
1251,6.3,7.2,4161,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,d7828ea4d821aaceedd431004c83a196cea8b38a
1252,6.6,7.2,1639,0,353296630a2d150f48c76183e82188dfcaa42df0,d7828ea4d821aaceedd431004c83a196cea8b38a
1253,6.4,7.2,3107,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,d7828ea4d821aaceedd431004c83a196cea8b38a
1254,8.1.0.31237,7.2,0,2725,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,d7828ea4d821aaceedd431004c83a196cea8b38a
1255,7.6,7.2,0,1229,c2edd480f08c8a692757df5ce6c89cddb566b666,d7828ea4d821aaceedd431004c83a196cea8b38a
1256,6.7.7,7.2,1226,105,4aa6d928f960303eb990d50c275513a517c85e69,d7828ea4d821aaceedd431004c83a196cea8b38a
1257,6.7.6,7.2,1226,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,d7828ea4d821aaceedd431004c83a196cea8b38a
1258,7.9.4,7.2,0,2176,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,d7828ea4d821aaceedd431004c83a196cea8b38a
1259,8.4.1.35646,7.2,0,3413,a0d372f704998d38856c26e28662fd7de062f873,d7828ea4d821aaceedd431004c83a196cea8b38a
1260,8.2.0.32929,7.2,0,2986,749367809478e5b7f60c6ef952436db9789b5882,d7828ea4d821aaceedd431004c83a196cea8b38a
1261,8.4.2.36762,7.2,0,3417,2de1f343e3dbd9e88007b42e475512677c04eb8a,d7828ea4d821aaceedd431004c83a196cea8b38a
1262,7.9,7.2,0,2115,6502ec4ffee7e5a57498baaf330b80eb490d01c2,d7828ea4d821aaceedd431004c83a196cea8b38a
1263,7.9.3,7.2,0,2162,898a79cc7df01a9603c17f92b93e46ec62bc77d2,d7828ea4d821aaceedd431004c83a196cea8b38a
1264,6.7.5,7.2,1226,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,d7828ea4d821aaceedd431004c83a196cea8b38a
1265,6.7.3,7.2,1226,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,d7828ea4d821aaceedd431004c83a196cea8b38a
1266,6.7,7.2,1266,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,d7828ea4d821aaceedd431004c83a196cea8b38a
1267,7.7,7.2,0,1465,69bc562d207053ef21afd12c8bc9c5217b50227a,d7828ea4d821aaceedd431004c83a196cea8b38a
1268,6.1.1,7.2,5868,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,d7828ea4d821aaceedd431004c83a196cea8b38a
1269,6.3.1,7.2,4150,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,d7828ea4d821aaceedd431004c83a196cea8b38a
1270,8.0,7.2,0,2529,87ca68d63f4afd37d74b2f454430dfde9e862c6a,d7828ea4d821aaceedd431004c83a196cea8b38a
1271,6.7.4,7.2,1226,50,b62b59da1adf991c41ed0730684f813d4116f6cc,d7828ea4d821aaceedd431004c83a196cea8b38a
1272,7.4,7.3,0,101,86937350807da2beb38dcd4216eafea0009fb99f,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1273,7.9.3,7.3,0,1934,898a79cc7df01a9603c17f92b93e46ec62bc77d2,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1274,8.4.0.35506,7.3,0,3179,74b4533439f380827d68e8c01667eeaecad89fc7,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1275,6.5,7.3,2922,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1276,7.5,7.3,0,758,cb851ba202973bd468e070572c1e3b0b0437d2f4,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1277,6.7.5,7.3,1454,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1278,6.7.4,7.3,1454,50,b62b59da1adf991c41ed0730684f813d4116f6cc,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1279,7.9.1,7.3,0,1904,6818fad17ba67e97d395a8488d5412e00892d5e1,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1280,6.4,7.3,3335,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1281,6.7,7.3,1494,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1282,7.1,7.3,728,0,ecdde3879059a41f229782061bdad49677dd63f8,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1283,8.2.0.32929,7.3,0,2758,749367809478e5b7f60c6ef952436db9789b5882,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1284,6.6,7.3,1867,0,353296630a2d150f48c76183e82188dfcaa42df0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1285,6.7.1,7.3,1469,0,426519346f51f7b980a76f9050f983110550509d,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1286,6.7.3,7.3,1454,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1287,6.1,7.3,6100,0,442f1a11b2365618f58f3f456a756995a6318225,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1288,6.1.1,7.3,6096,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1289,7.9,7.3,0,1887,6502ec4ffee7e5a57498baaf330b80eb490d01c2,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1290,8.4.2.36762,7.3,0,3189,2de1f343e3dbd9e88007b42e475512677c04eb8a,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1291,6.3.1,7.3,4378,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1292,6.7.2,7.3,1454,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1293,8.3.0.34182,7.3,0,2938,9c58e36328ae79ad3c36c13aa253879351ce3613,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1294,8.3.1.34397,7.3,0,2941,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1295,7.2,7.3,228,0,d7828ea4d821aaceedd431004c83a196cea8b38a,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1296,6.3.2,7.3,4371,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1297,8.4.1.35646,7.3,0,3185,a0d372f704998d38856c26e28662fd7de062f873,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1298,7.8,7.3,0,1746,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1299,7.7,7.3,0,1237,69bc562d207053ef21afd12c8bc9c5217b50227a,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1300,8.0,7.3,0,2301,87ca68d63f4afd37d74b2f454430dfde9e862c6a,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1301,6.3,7.3,4389,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1302,6.7.6,7.3,1454,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1303,7.9.4,7.3,0,1948,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1304,7.6,7.3,0,1001,c2edd480f08c8a692757df5ce6c89cddb566b666,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1305,8.1.0.31237,7.3,0,2497,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1306,7.9.2,7.3,0,1923,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1307,7.0,7.3,1043,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1308,6.2,7.3,5404,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1309,6.7.7,7.3,1454,105,4aa6d928f960303eb990d50c275513a517c85e69,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0
1310,7.9,7.4,0,1786,6502ec4ffee7e5a57498baaf330b80eb490d01c2,86937350807da2beb38dcd4216eafea0009fb99f
1311,7.7,7.4,0,1136,69bc562d207053ef21afd12c8bc9c5217b50227a,86937350807da2beb38dcd4216eafea0009fb99f
1312,8.3.0.34182,7.4,0,2837,9c58e36328ae79ad3c36c13aa253879351ce3613,86937350807da2beb38dcd4216eafea0009fb99f
