,issue_id,component_name,component_id
9825,27150,Web,11366
9826,31195,Issues,11096
9827,27092,Measures,11112
9828,31616,Web,11366
9829,27907,Plugin API,11065
9830,32053,Quality Profile,11074
9831,32053,Web,11366
9832,29270,Quality Profile,11074
9833,27978,Authentication & Authorization,11086
9834,27978,Quality Profile,11074
9835,27823,Marketplace,12172
9836,27815,Component Viewer,11113
9837,27776,Web,11366
9838,32111,Database,11077
9839,27793,Plugin API,11065
9840,28907,Scanner,11105
9841,27797,Authentication & Authorization,11086
9842,26813,Issues,11096
9843,27759,Coverage & Tests,11091
9844,27759,Rules,11073
9845,27998,Measures,11112
9846,27998,Rules,11073
9847,27017,Duplications,11063
9848,27017,Rules,11073
9849,28012,Authentication & Authorization,11086
9850,28670,Database,11077
9851,27798,Web,11366
9852,27784,Scanner,11105
9853,28212,Database,11077
9854,27808,Measures,11112
9855,27809,Measures,11112
9856,27804,Measures,11112
9857,27806,Measures,11112
9858,27333,Web,11366
9859,27927,Web,11366
9860,31466,Issues,11096
9861,27777,Web,11366
9862,27789,Authentication & Authorization,11086
9863,27805,Measures,11112
9864,27771,Coverage & Tests,11091
9865,31481,Issues,11096
9866,27507,Measures,11112
9867,27763,l10n & i18n,11085
9868,27769,Web API,11100
9869,27928,Issues,11096
9870,27749,Activity,11062
9871,27706,Measures,11112
9872,27706,Web,11366
9873,27764,Web,11366
9874,27729,Notifications,11064
9875,32464,Plugin API,11065
9876,27727,Issues,11096
9877,27757,Quality Profile,11074
9878,27694,Database,11077
9879,27770,Web,11366
9880,27718,Component Viewer,11113
9881,27718,Issues,11096
9882,29532,Branch & PR,11094
9883,27990,Rules,11073
9884,27990,Web,11366
9885,27765,Quality Profile,11074
9886,28895,Plugin API,11065
9887,27826,Quality Profile,11074
9888,27828,Rules,11073
9889,27687,Web,11366
9890,32233,Measures,11112
9891,28706,Quality Profile,11074
9892,31428,Issues,11096
9893,31428,Rules,11073
9894,31428,Web API,11100
9895,27666,Plugin API,11065
9896,31410,Issues,11096
9897,27128,Notifications,11064
9898,31592,Documentation,11067
9899,31592,Plugin API,11065
9900,27323,Web,11366
9901,27672,Branch & PR,11094
9902,27672,Notifications,11064
9903,27643,Database,11077
9904,27838,Web,11366
9905,27614,Marketplace,12172
9906,27658,Issues,11096
9907,27626,Web API,11100
9908,32224,Database,11077
9909,31136,Database,11077
9910,32117,Scanner,11105
9911,27619,Rules,11073
9912,27512,Plugin API,11065
9913,27650,Rules,11073
9914,27606,Plugin API,11065
9915,31487,Authentication & Authorization,11086
9916,27588,Issues,11096
9917,32209,Quality Profile,11074
9918,32209,Web API,11100
9919,31399,Issues,11096
9920,27124,Activity,11062
9921,27583,Scanner,11105
9922,27589,Authentication & Authorization,11086
9923,27200,Quality Profile,11074
9924,27200,Web,11366
9925,27564,Web,11366
9926,27172,Duplications,11063
9927,32105,Database,11077
9928,32105,Notifications,11064
9929,32227,Coverage & Tests,11091
9930,27586,Quality Profile,11074
9931,28406,Issues,11096
9932,28406,Rules,11073
9933,27554,Issues,11096
9934,27549,Measures,11112
9935,27547,Issues,11096
9936,27547,Notifications,11064
9937,32215,Web,11366
9938,27569,Web,11366
9939,32212,Web,11366
9940,27581,Web,11366
9941,27593,Web,11366
9942,32213,Web,11366
9943,27566,Web,11366
9944,27585,Rules,11073
9945,27585,Web,11366
9946,27555,Rules,11073
9947,27555,Web,11366
9948,27550,Web,11366
9949,27537,Issues,11096
9950,27509,Database,11077
9951,27510,Database,11077
9952,27502,Web,11366
9953,32226,Measures,11112
9954,27517,Duplications,11063
9955,27486,Quality Profile,11074
9956,27503,Web,11366
9957,27504,Plugin API,11065
9958,27504,Rules,11073
9959,32412,Issues,11096
9960,32412,Rules,11073
9961,27574,Database,11077
9962,27574,Duplications,11063
9963,27455,Documentation,11067
9964,31518,Web API,11100
9965,26954,Database,11077
9966,27461,Plugin API,11065
9967,26962,Notifications,11064
9968,27442,Authentication & Authorization,11086
9969,27472,Web,11366
9970,29015,Activity,11062
9971,29015,Quality Gate,11101
9972,26647,Web,11366
9973,27416,Plugin API,11065
9974,27576,Web,11366
9975,27428,Measures,11112
9976,27428,Quality Profile,11074
9977,31412,Compute Engine,11118
9978,31412,Issues,11096
9979,27406,Plugin API,11065
9980,27445,l10n & i18n,11085
9981,27449,Plugin API,11065
9982,27408,Issues,11096
9983,27440,Duplications,11063
9984,27403,Database,11077
9985,27399,Issues,11096
9986,27398,Quality Profile,11074
9987,32420,Activity,11062
9988,27369,Database,11077
9989,27373,Database,11077
9990,27373,Scanner,11105
9991,28252,Quality Profile,11074
9992,28702,Component Viewer,11113
9993,28702,Scm,11117
9994,29803,Measures,11112
9995,31629,Web,11366
9996,27364,Coverage & Tests,11091
9997,27542,Coverage & Tests,11091
9998,27542,Exclusions/Inclusions,11084
9999,27343,Marketplace,12172
10000,28141,Measures,11112
10001,27316,Plugin API,11065
10002,27300,Issues,11096
10003,26959,Database,11077
10004,27395,Database,11077
10005,27476,Issues,11096
10006,27476,Web,11366
10007,27439,Duplications,11063
10008,27439,Web,11366
10009,27330,Activity,11062
10010,27330,Coverage & Tests,11091
10011,27076,Web,11366
10012,32222,Database,11077
10013,27253,Coverage & Tests,11091
10014,27246,Quality Profile,11074
10015,28410,Issues,11096
10016,28410,Rules,11073
10017,27378,Markdown,11090
10018,27224,Issues,11096
10019,27224,Plugin API,11065
10020,28883,Database,11077
10021,32180,Database,11077
10022,27164,Issues,11096
10023,27164,Plugin API,11065
10024,31441,Issues,11096
10025,31441,Notifications,11064
10026,31607,Web API,11100
10027,27144,Database,11077
10028,27176,Database,11077
10029,31454,Issues,11096
10030,31454,Web API,11100
10031,27162,Coverage & Tests,11091
10032,26993,Issues,11096
10033,26993,Web,11366
10034,27168,Component Viewer,11113
10035,27142,Plugin API,11065
10036,27133,Component Viewer,11113
10037,27133,Issues,11096
10038,31488,Measures,11112
10039,32197,Activity,11062
10040,27975,Rules,11073
10041,26980,Database,11077
10042,27186,Web API,11100
10043,27174,Measures,11112
10044,27174,Web,11366
10045,27079,Web,11366
10046,27139,Issues,11096
10047,27104,Measures,11112
10048,27090,Duplications,11063
10049,27090,Web,11366
10050,32178,Measures,11112
10051,27289,Duplications,11063
10052,27081,Issues,11096
10053,27324,Plugin API,11065
10054,27107,Web,11366
10055,27126,Measures,11112
10056,27044,Plugin API,11065
10057,27043,Web,11366
10058,32173,Duplications,11063
10059,27731,Plugin API,11065
10060,27731,Web,11366
10061,27194,Issues,11096
10062,27039,Database,11077
10063,27012,l10n & i18n,11085
10064,27818,Web,11366
10065,26988,Web API,11100
10066,32210,Database,11077
10067,26978,Web,11366
10068,27097,Documentation,11067
10069,27137,Measures,11112
10070,27140,Plugin API,11065
10071,27322,Issues,11096
10072,27322,Web,11366
10073,27078,Database,11077
10074,27078,Plugin API,11065
10075,27102,Activity,11062
10076,26947,Coverage & Tests,11091
10077,26977,Issues,11096
10078,26775,Issues,11096
10079,26990,Issues,11096
10080,32169,Issues,11096
10081,26986,Issues,11096
10082,26960,Issues,11096
10083,31625,Authentication & Authorization,11086
10084,31625,Issues,11096
10085,27188,Component Viewer,11113
10086,26931,Scanner,11105
10087,27004,Authentication & Authorization,11086
10088,32174,Issues,11096
10089,26676,Duplications,11063
10090,26917,Duplications,11063
10091,26923,Plugin API,11065
10092,26905,Marketplace,12172
10093,27105,Documentation,11067
10094,32153,Documentation,11067
10095,27394,Coverage & Tests,11091
10096,27394,Issues,11096
10097,26924,Web,11366
10098,26770,Plugin API,11065
10099,32158,Duplications,11063
10100,26858,Issues,11096
10101,26861,Plugin API,11065
10102,26861,Rules,11073
10103,32152,Database,11077
10104,31402,Issues,11096
10105,27670,Web,11366
10106,26833,Rules,11073
10107,26833,Scanner,11105
10108,31498,Exclusions/Inclusions,11084
10109,32208,Authentication & Authorization,11086
10110,26823,Database,11077
10111,26805,Duplications,11063
10112,26928,Web,11366
10113,26869,Web API,11100
10114,32102,Web,11366
10115,26789,Web,11366
10116,26863,Duplications,11063
10117,26911,Issues,11096
10118,27121,Database,11077
10119,26820,Coverage & Tests,11091
10120,27166,Duplications,11063
10121,27196,Authentication & Authorization,11086
10122,26855,Authentication & Authorization,11086
10123,32134,Coverage & Tests,11091
10124,26782,Database,11077
10125,26669,Duplications,11063
10126,26958,l10n & i18n,11085
10127,26958,Measures,11112
10128,31486,Authentication & Authorization,11086
10129,31486,Web API,11100
10130,32162,Plugin API,11065
10131,27786,Database,11077
10132,31506,Issues,11096
10133,31506,Web API,11100
10134,26744,Scanner,11105
10135,26721,Database,11077
10136,27988,Rules,11073
10137,26723,Database,11077
10138,32403,Issues,11096
10139,26746,Exclusions/Inclusions,11084
10140,26692,Component Viewer,11113
10141,29528,Measures,11112
10142,29528,Web,11366
10143,26932,Measures,11112
10144,26693,Documentation,11067
10145,26693,Measures,11112
10146,26689,Activity,11062
10147,26689,Web,11366
10148,27278,Duplications,11063
10149,32123,Web API,11100
10150,27106,Activity,11062
10151,27187,Authentication & Authorization,11086
10152,27187,Database,11077
10153,27187,Issues,11096
10154,26673,Duplications,11063
10155,26753,Issues,11096
10156,26729,l10n & i18n,11085
10157,26768,Scanner,11105
10158,26667,Coverage & Tests,11091
10159,27113,Activity,11062
10160,27110,Activity,11062
10161,26651,Database,11077
10162,26651,Duplications,11063
10163,31278,Issues,11096
10164,27116,Web,11366
10165,26625,Measures,11112
10166,26625,Scanner,11105
10167,26722,Issues,11096
10168,26722,Web,11366
10169,26621,Plugin API,11065
10170,26614,Activity,11062
10171,26727,Measures,11112
10172,30952,Quality Gate,11101
10173,26767,Plugin API,11065
10174,31583,Quality Profile,11074
10175,30918,Activity,11062
10176,27446,Measures,11112
10177,27601,Issues,11096
10178,30899,Web,11366
10179,30896,Plugin API,11065
10180,30866,Markdown,11090
10181,30691,Issues,11096
10182,30691,Notifications,11064
10183,31717,Plugin API,11065
10184,28309,Plugin API,11065
10185,28309,Web,11366
10186,31465,Web,11366
10187,29636,Web,11366
10188,30481,Plugin API,11065
10189,30712,Exclusions/Inclusions,11084
10190,26784,Duplications,11063
10191,30856,Plugin API,11065
10192,30856,Web,11366
10193,32120,Web,11366
10194,30670,Measures,11112
10195,30880,Component Viewer,11113
10196,30734,Plugin API,11065
10197,26665,Rules,11073
10198,30938,Plugin API,11065
10199,30968,Duplications,11063
10200,26644,Quality Profile,11074
10201,30821,Rules,11073
10202,30349,Database,11077
10203,26679,Plugin API,11065
10204,26679,Web API,11100
10205,30947,Database,11077
10206,28489,Measures,11112
10207,30814,Component Viewer,11113
10208,30967,Web,11366
10209,30782,Activity,11062
10210,30351,Coverage & Tests,11091
10211,28379,Web,11366
10212,31637,Plugin API,11065
10213,26639,Plugin API,11065
10214,29717,l10n & i18n,11085
10215,29717,Web,11366
10216,26760,Scanner,11105
10217,30889,Issues,11096
10218,30889,Quality Profile,11074
10219,30117,Issues,11096
10220,30828,Web,11366
10221,27365,Issues,11096
10222,30874,Scanner,11105
10223,32092,Plugin API,11065
10224,29714,Database,11077
10225,30882,Rules,11073
10226,26510,Authentication & Authorization,11086
10227,26510,Quality Profile,11074
10228,30257,Plugin API,11065
10229,32426,Plugin API,11065
10230,29833,Plugin API,11065
10231,29833,Web,11366
10232,29833,Web API,11100
10233,27839,Plugin API,11065
10234,28890,Coverage & Tests,11091
10235,27023,Issues,11096
10236,27204,Measures,11112
10237,27342,Duplications,11063
10238,27600,Plugin API,11065
10239,29389,Duplications,11063
10240,26927,Activity,11062
10241,30890,Component Viewer,11113
10242,27161,Component Viewer,11113
10243,30891,Web,11366
10244,27134,Web,11366
10245,30884,Duplications,11063
10246,31408,Custom Measure[DEPRECATED],11083
10247,30876,Web,11366
10248,26916,l10n & i18n,11085
10249,31335,Authentication & Authorization,11086
10250,30735,Issues,11096
10251,31409,l10n & i18n,11085
10252,31409,Plugin API,11065
10253,32193,Scanner,11105
10254,26609,Issues,11096
10255,32421,Quality Profile,11074
10256,26662,Issues,11096
10257,27627,Quality Gate,11101
10258,31139,Issues,11096
10259,30915,Web API,11100
10260,30827,Measures,11112
10261,32202,Plugin API,11065
10262,32202,Quality Profile,11074
10263,26780,Database,11077
10264,29943,Duplications,11063
10265,29200,Issues,11096
10266,29092,Web,11366
10267,26715,Scanner,11105
10268,30801,Measures,11112
10269,26765,Plugin API,11065
10270,26798,Exclusions/Inclusions,11084
10271,26798,Scanner,11105
10272,29601,Scanner,11105
10273,30838,Web API,11100
10274,32188,Database,11077
10275,32188,Scanner,11105
10276,31297,Documentation,11067
10277,31297,Measures,11112
10278,30687,Coverage & Tests,11091
10279,30687,Web,11366
10280,30941,Database,11077
10281,30960,Database,11077
10282,30924,Measures,11112
10283,26907,Scanner,11105
10284,30940,Rules,11073
10285,30940,Web API,11100
10286,31977,Authentication & Authorization,11086
10287,30916,Database,11077
10288,32364,Web,11366
10289,31641,Web,11366
10290,30697,Coverage & Tests,11091
10291,26836,Rules,11073
10292,26836,Web,11366
10293,31653,Authentication & Authorization,11086
10294,30965,Duplications,11063
10295,29062,Web,11366
10296,30912,Issues,11096
10297,30911,Web,11366
10298,28238,Issues,11096
10299,30907,Quality Profile,11074
10300,32371,Database,11077
10301,30803,Measures,11112
10302,27217,Plugin API,11065
10303,30815,Web,11366
10304,30500,Web,11366
10305,32182,Quality Profile,11074
10306,30933,Rules,11073
10307,31648,l10n & i18n,11085
10308,31405,Marketplace,12172
10309,30839,l10n & i18n,11085
10310,28404,Plugin API,11065
10311,31639,Scanner,11105
10312,32242,Web API,11100
10313,30930,Activity,11062
10314,31403,Quality Gate,11101
10315,31403,Quality Profile,11074
10316,26748,Quality Profile,11074
10317,30813,Activity,11062
10318,30898,l10n & i18n,11085
10319,32166,Scanner,11105
10320,30892,Coverage & Tests,11091
10321,30919,Duplications,11063
10322,32308,Duplications,11063
10323,30787,Marketplace,12172
10324,28328,Plugin API,11065
10325,31404,Coverage & Tests,11091
10326,30354,Web,11366
10327,30906,Quality Profile,11074
10328,30872,l10n & i18n,11085
10329,30768,Scalability,11114
10330,30897,Scalability,11114
10331,31400,Authentication & Authorization,11086
10332,32050,Branch & PR,11094
10333,32050,Issues,11096
10334,32352,Plugin API,11065
10335,30096,l10n & i18n,11085
10336,30902,Scalability,11114
10337,30956,Plugin API,11065
10338,29347,Duplications,11063
10339,32022,Duplications,11063
10340,31770,Duplications,11063
10341,31401,Duplications,11063
10342,30964,Exclusions/Inclusions,11084
10343,30958,Activity,11062
10344,28640,Authentication & Authorization,11086
10345,28640,Web,11366
10346,30959,Plugin API,11065
10347,31512,Plugin API,11065
10348,30869,Web,11366
10349,31388,Plugin API,11065
10350,30878,Issues,11096
10351,31398,Plugin API,11065
10352,29179,l10n & i18n,11085
10353,30957,Plugin API,11065
10354,27175,Duplications,11063
10355,27175,Plugin API,11065
10356,30894,Database,11077
10357,30888,Database,11077
10358,28353,Custom Measure[DEPRECATED],11083
10359,30887,Duplications,11063
10360,28440,Measures,11112
10361,30484,Scalability,11114
10362,28057,Database,11077
10363,30928,Web,11366
10364,30852,Plugin API,11065
10365,32372,Duplications,11063
10366,30864,Plugin API,11065
10367,31425,Issues,11096
10368,30871,Web,11366
10369,30333,l10n & i18n,11085
10370,32351,Issues,11096
10371,31320,Activity,11062
10372,30937,Database,11077
10373,30929,Issues,11096
10374,30929,Measures,11112
10375,30926,Duplications,11063
10376,30926,Plugin API,11065
10377,30314,Database,11077
10378,30920,Coverage & Tests,11091
10379,28460,Coverage & Tests,11091
10380,30822,Coverage & Tests,11091
10381,30923,Coverage & Tests,11091
10382,27393,Coverage & Tests,11091
10383,30818,Coverage & Tests,11091
10384,30730,Coverage & Tests,11091
10385,31324,Coverage & Tests,11091
10386,30922,Plugin API,11065
10387,26751,Measures,11112
10388,30944,Coverage & Tests,11091
10389,30904,Notifications,11064
10390,30879,Web API,11100
10391,32362,Web,11366
10392,30663,Web,11366
10393,32359,Database,11077
10394,30886,Duplications,11063
10395,29838,Web API,11100
10396,30807,Notifications,11064
10397,31479,Quality Gate,11101
10398,31479,Quality Profile,11074
10399,30925,Database,11077
10400,30808,Quality Profile,11074
10401,31264,Exclusions/Inclusions,11084
10402,30865,Web,11366
10403,29604,Issues,11096
10404,29604,Quality Gate,11101
10405,32184,Quality Profile,11074
10406,30425,Issues,11096
10407,30913,Exclusions/Inclusions,11084
10408,26606,Database,11077
10409,30191,Exclusions/Inclusions,11084
10410,30240,Authentication & Authorization,11086
10411,32404,Database,11077
10412,27182,Database,11077
10413,27118,Database,11077
10414,27135,Database,11077
10415,30867,Component Viewer,11113
10416,30867,Duplications,11063
10417,31382,Web,11366
10418,28600,l10n & i18n,11085
10419,28600,Web,11366
10420,30455,Quality Profile,11074
10421,27112,Notifications,11064
10422,27112,Rules,11073
10423,27260,Notifications,11064
10424,27260,Quality Gate,11101
10425,30347,l10n & i18n,11085
10426,31391,Authentication & Authorization,11086
10427,30816,Notifications,11064
10428,27167,Web,11366
10429,27438,Notifications,11064
10430,30875,Web,11366
10431,31383,Duplications,11063
10432,30227,Measures,11112
10433,30345,Authentication & Authorization,11086
10434,30345,Component Viewer,11113
10435,28067,Web,11366
10436,28933,Database,11077
10437,28219,Database,11077
10438,28525,Web,11366
10439,30908,Measures,11112
10440,32365,Measures,11112
10441,30946,Issues,11096
10442,27535,Measures,11112
10443,30486,l10n & i18n,11085
10444,28348,Web,11366
10445,30451,Web,11366
10446,26578,Database,11077
10447,30346,Database,11077
10448,27837,Issues,11096
